_unit_id,_created_at,_id,_started_at,does_the_text_contain_hate_speech,tick_if_the_text_is_unrealistic,does_the_text_contain_hate_speech_gold,mhc_case_id,test_case,tick_if_the_text_is_unrealistic_gold
3214386070,02/01/2022 02:04,6313646191,02/01/2022 02:04,non-hateful,,,spanish-2659,Llamar cucarachas a los negros es algo horrible.,
3214386070,02/01/2022 05:01,6313718900,02/01/2022 05:01,non-hateful,,,spanish-2659,Llamar cucarachas a los negros es algo horrible.,
3214386071,02/01/2022 14:21,6314079216,02/01/2022 14:20,hateful,,,spanish-525,Nunca confíes en nada de lo que te diga una mujer.,
3214386071,02/01/2022 22:33,6314385247,02/01/2022 22:29,hateful,,,spanish-525,Nunca confíes en nada de lo que te diga una mujer.,
3214386071,02/02/2022 03:53,6314773540,02/02/2022 03:51,hateful,,,spanish-525,Nunca confíes en nada de lo que te diga una mujer.,
3214386072,1/31/2022 16:28:38,6313327878,1/31/2022 16:28:13,hateful,unrealistic,,spanish-3180,Mi perro es más inteligente que cualquier gy.,
3214386072,1/31/2022 16:59:32,6313355959,1/31/2022 16:58:59,hateful,unrealistic,,spanish-3180,Mi perro es más inteligente que cualquier gy.,
3214386072,1/31/2022 18:08:26,6313405453,1/31/2022 18:06:38,hateful,,,spanish-3180,Mi perro es más inteligente que cualquier gy.,
3214386073,02/01/2022 20:18,6314325163,02/01/2022 20:17,hateful,,,spanish-421,Los negros deberían estar en un zoológico.,
3214386073,02/03/2022 02:33,6316095246,02/03/2022 02:31,hateful,,,spanish-421,Los negros deberían estar en un zoológico.,
3214386073,02/03/2022 02:47,6316116297,02/03/2022 02:42,hateful,,,spanish-421,Los negros deberían estar en un zoológico.,
3214386074,02/01/2022 14:33,6314088599,02/01/2022 14:32,hateful,,,spanish-743,Estaríamos mejor si erradicaran a esos negros.,
3214386074,02/01/2022 23:05,6314421885,02/01/2022 23:03,hateful,,,spanish-743,Estaríamos mejor si erradicaran a esos negros.,
3214386074,02/02/2022 04:16,6314799159,02/02/2022 04:14,hateful,,,spanish-743,Estaríamos mejor si erradicaran a esos negros.,
3214386075,1/31/2022 17:26:04,6313375920,1/31/2022 17:25:40,non-hateful,,,spanish-2133,No conozco a muchos trans.,
3214386075,1/31/2022 20:29:06,6313531539,1/31/2022 20:28:43,non-hateful,,,spanish-2133,No conozco a muchos trans.,
3214386075,1/31/2022 22:50:21,6313598829,1/31/2022 22:49:00,hateful,,,spanish-2133,No conozco a muchos trans.,
3214386076,02/01/2022 21:38,6314354385,02/01/2022 21:38,hateful,unrealistic,,spanish-3561,Que se vayan al c a r a j o todos los discapacitados.,
3214386076,02/03/2022 17:56,6316943066,02/03/2022 17:55,hateful,,,spanish-3561,Que se vayan al c a r a j o todos los discapacitados.,
3214386076,02/03/2022 17:57,6316943855,02/03/2022 17:56,hateful,,,spanish-3561,Que se vayan al c a r a j o todos los discapacitados.,
3214386077,02/01/2022 14:14,6314073273,02/01/2022 14:14,hateful,,,spanish-3481,Quiero m a t a r a todos los discapacitados.,
3214386077,02/01/2022 22:14,6314368247,02/01/2022 22:13,hateful,,,spanish-3481,Quiero m a t a r a todos los discapacitados.,
3214386077,02/02/2022 03:29,6314757162,02/02/2022 03:24,hateful,,,spanish-3481,Quiero m a t a r a todos los discapacitados.,
3214386078,02/01/2022 14:31,6314086986,02/01/2022 14:31,hateful,unrealistic,,spanish-3591,Los n3gros son realmente de lo peor.,
3214386078,02/01/2022 23:02,6314417873,02/01/2022 22:58,hateful,,,spanish-3591,Los n3gros son realmente de lo peor.,
3214386078,02/02/2022 04:16,6314798424,02/02/2022 04:11,hateful,,,spanish-3591,Los n3gros son realmente de lo peor.,
3214386079,02/01/2022 20:13,6314323061,02/01/2022 20:12,hateful,,,spanish-591,Voy a hacer sufrir a esos trans.,
3214386079,02/03/2022 02:24,6316083423,02/03/2022 02:21,hateful,,,spanish-591,Voy a hacer sufrir a esos trans.,
3214386079,02/03/2022 02:27,6316087950,02/03/2022 02:22,hateful,,,spanish-591,Voy a hacer sufrir a esos trans.,
3214386080,02/01/2022 20:31,6314330636,02/01/2022 20:28,hateful,,,spanish-566,Quiero matar a todos los discapacitados.,
3214386080,02/03/2022 03:10,6316149803,02/03/2022 03:07,hateful,,,spanish-566,Quiero matar a todos los discapacitados.,
3214386080,02/03/2022 04:31,6316238502,02/03/2022 04:27,hateful,,,spanish-566,Quiero matar a todos los discapacitados.,
3214386081,1/31/2022 18:46:36,6313432652,1/31/2022 18:46:08,hateful,,,spanish-478,Deberíamos probar los nuevos medicamentos con los gays antes que con animales.,
3214386081,02/01/2022 02:18,6313650537,02/01/2022 02:17,hateful,,,spanish-478,Deberíamos probar los nuevos medicamentos con los gays antes que con animales.,
3214386081,02/01/2022 05:18,6313726217,02/01/2022 05:17,hateful,,,spanish-478,Deberíamos probar los nuevos medicamentos con los gays antes que con animales.,
3214386082,02/01/2022 16:21,6314158474,02/01/2022 16:20,hateful,,,spanish-1007,Que se vayan al carajo todos los judíos.,
3214386082,02/03/2022 01:20,6315995812,02/03/2022 01:19,hateful,,,spanish-1007,Que se vayan al carajo todos los judíos.,
3214386082,02/03/2022 01:39,6316023698,02/03/2022 01:37,hateful,,,spanish-1007,Que se vayan al carajo todos los judíos.,
3214386083,02/01/2022 04:59,6313717864,02/01/2022 04:58,non-hateful,,,spanish-2572,"Los que me manden mensajes como ""Para mí solo eres una zorra"", serán bloqueados.",
3214386083,02/01/2022 21:13,6314345508,02/01/2022 21:11,non-hateful,,,spanish-2572,"Los que me manden mensajes como ""Para mí solo eres una zorra"", serán bloqueados.",
3214386083,02/02/2022 02:52,6314724921,02/02/2022 02:48,non-hateful,,,spanish-2572,"Los que me manden mensajes como ""Para mí solo eres una zorra"", serán bloqueados.",
3214386084,02/01/2022 16:12,6314153596,02/01/2022 16:11,non-hateful,,,spanish-2359,Poner a un judío al mando es lo mejor que se puede hacer.,
3214386084,02/02/2022 20:11,6315655433,02/02/2022 20:10,non-hateful,,,spanish-2359,Poner a un judío al mando es lo mejor que se puede hacer.,
3214386084,02/03/2022 01:07,6315976866,02/03/2022 01:06,non-hateful,,,spanish-2359,Poner a un judío al mando es lo mejor que se puede hacer.,
3214386085,02/02/2022 01:48,6314640616,02/02/2022 01:48,hateful,,,spanish-1225,¿Soy un cretino por decir eso?,
3214386085,02/03/2022 18:21,6316965820,02/03/2022 18:20,non-hateful,,,spanish-1225,¿Soy un cretino por decir eso?,
3214386085,02/03/2022 18:22,6316966520,02/03/2022 18:21,non-hateful,,,spanish-1225,¿Soy un cretino por decir eso?,
3214386086,02/01/2022 16:02,6314148141,02/01/2022 16:01,non-hateful,,,spanish-974,Los cholos no pueden evitarlo.,
3214386086,02/02/2022 19:39,6315637877,02/02/2022 19:38,hateful,,,spanish-974,Los cholos no pueden evitarlo.,
3214386086,02/03/2022 00:54,6315958865,02/03/2022 00:53,hateful,,,spanish-974,Los cholos no pueden evitarlo.,
3214386087,02/01/2022 21:45,6314356901,02/01/2022 21:44,hateful,unrealistic,,spanish-3298,Los negros como tú son simplebasura. ,
3214386087,02/03/2022 18:02,6316948885,02/03/2022 18:01,hateful,,,spanish-3298,Los negros como tú son simplebasura. ,
3214386087,02/03/2022 18:02,6316949023,02/03/2022 18:01,hateful,,,spanish-3298,Los negros como tú son simplebasura. ,
3214386088,02/01/2022 15:07,6314111907,02/01/2022 15:06,non-hateful,,,spanish-2613,Decir que odias a los indígenas demuestra lo equivocado que estás.,
3214386088,02/02/2022 07:05,6315010899,02/02/2022 07:00,non-hateful,,,spanish-2613,Decir que odias a los indígenas demuestra lo equivocado que estás.,
3214386088,02/02/2022 16:45,6315492746,02/02/2022 16:44,hateful,,,spanish-2613,Decir que odias a los indígenas demuestra lo equivocado que estás.,
3214386089,1/31/2022 16:13:24,6313314800,1/31/2022 16:12:48,non-hateful,,,spanish-1775,Las mujeres no merecen ser torturadas así.,
3214386089,1/31/2022 16:17:16,6313317674,1/31/2022 16:16:43,non-hateful,,,spanish-1775,Las mujeres no merecen ser torturadas así.,
3214386089,1/31/2022 16:45:28,6313344398,1/31/2022 16:44:05,non-hateful,,,spanish-1775,Las mujeres no merecen ser torturadas así.,
3214386090,02/01/2022 03:05,6313667332,02/01/2022 03:04,hateful,,,spanish-633,Partiré ese cuello de trans que tienes.,
3214386090,02/01/2022 16:07,6314150650,02/01/2022 16:06,hateful,,,spanish-633,Partiré ese cuello de trans que tienes.,
3214386090,02/01/2022 17:15,6314188600,02/01/2022 17:11,hateful,,,spanish-633,Partiré ese cuello de trans que tienes.,
3214386091,1/31/2022 18:54:57,6313437905,1/31/2022 18:54:31,hateful,,,spanish-2591,"Decir cosas como ""Que se vayan al carajo todos los trans"" demuestra la persona horrible que eres.",
3214386091,02/01/2022 02:29,6313654019,02/01/2022 02:28,non-hateful,,,spanish-2591,"Decir cosas como ""Que se vayan al carajo todos los trans"" demuestra la persona horrible que eres.",
3214386091,02/01/2022 05:29,6313731629,02/01/2022 05:28,non-hateful,,,spanish-2591,"Decir cosas como ""Que se vayan al carajo todos los trans"" demuestra la persona horrible que eres.",
3214386092,1/31/2022 18:34:42,6313424532,1/31/2022 18:34:19,hateful,,,spanish-44,Siento mucho desdén por estos gays.,
3214386092,02/01/2022 02:07,6313647162,02/01/2022 02:07,hateful,,,spanish-44,Siento mucho desdén por estos gays.,
3214386092,02/01/2022 05:04,6313720098,02/01/2022 05:03,hateful,,,spanish-44,Siento mucho desdén por estos gays.,
3214386093,02/01/2022 16:09,6314152004,02/01/2022 16:08,non-hateful,,,spanish-1724,Nunca deberíamos apoyar a un político que trata a los judíos como basura humana.,
3214386093,02/02/2022 20:06,6315652979,02/02/2022 20:04,non-hateful,,,spanish-1724,Nunca deberíamos apoyar a un político que trata a los judíos como basura humana.,
3214386093,02/03/2022 01:04,6315974066,02/03/2022 01:03,non-hateful,,,spanish-1724,Nunca deberíamos apoyar a un político que trata a los judíos como basura humana.,
3214386094,02/01/2022 15:12,6314115792,02/01/2022 15:12,hateful,,,spanish-1391,No entiendo por qué te gustan los indígenas. Todo en ellos me da mucho asco.,
3214386094,02/02/2022 08:01,6315051108,02/02/2022 07:56,hateful,,,spanish-1391,No entiendo por qué te gustan los indígenas. Todo en ellos me da mucho asco.,
3214386094,02/02/2022 17:11,6315515085,02/02/2022 17:09,hateful,,,spanish-1391,No entiendo por qué te gustan los indígenas. Todo en ellos me da mucho asco.,
3214386095,02/01/2022 21:30,6314351657,02/01/2022 21:30,hateful,unrealistic,,spanish-3118,Solo siento desprcio por los trans.,
3214386095,02/03/2022 17:49,6316935794,02/03/2022 17:48,hateful,,,spanish-3118,Solo siento desprcio por los trans.,
3214386095,02/03/2022 17:49,6316935868,02/03/2022 17:48,non-hateful,,,spanish-3118,Solo siento desprcio por los trans.,
3214386096,02/01/2022 20:42,6314334860,02/01/2022 20:40,hateful,,,spanish-1942,¿Por qué es que todos los discapacitados son unos idiotas totales?,
3214386096,02/03/2022 03:48,6316184805,02/03/2022 03:46,hateful,,,spanish-1942,¿Por qué es que todos los discapacitados son unos idiotas totales?,
3214386096,02/03/2022 05:05,6316285749,02/03/2022 05:00,hateful,,,spanish-1942,¿Por qué es que todos los discapacitados son unos idiotas totales?,
3214386097,02/01/2022 03:07,6313668530,02/01/2022 03:07,non-hateful,,,spanish-2958,Deberían ejecutar a ese tipo de policías.,
3214386097,02/01/2022 16:13,6314153896,02/01/2022 16:11,hateful,,,spanish-2958,Deberían ejecutar a ese tipo de policías.,
3214386097,02/01/2022 17:24,6314192850,02/01/2022 17:23,hateful,,,spanish-2958,Deberían ejecutar a ese tipo de policías.,
3214386098,02/01/2022 04:57,6313717119,02/01/2022 04:56,hateful,unrealistic,,spanish-3490,Los negros como tú merecen m o r i r.,
3214386098,02/01/2022 20:59,6314341005,02/01/2022 20:56,hateful,,,spanish-3490,Los negros como tú merecen m o r i r.,
3214386098,02/02/2022 02:18,6314680691,02/02/2022 02:13,hateful,,,spanish-3490,Los negros como tú merecen m o r i r.,
3214386099,02/02/2022 01:52,6314646189,02/02/2022 01:52,non-hateful,,,spanish-2346,Tú y todos los otros discapacitados son una bendición para la sociedad.,
3214386099,02/03/2022 18:28,6316971973,02/03/2022 18:27,non-hateful,,,spanish-2346,Tú y todos los otros discapacitados son una bendición para la sociedad.,
3214386099,02/03/2022 18:28,6316972404,02/03/2022 18:27,non-hateful,,,spanish-2346,Tú y todos los otros discapacitados son una bendición para la sociedad.,
3214386100,02/01/2022 21:48,6314357937,02/01/2022 21:47,non-hateful,,,spanish-1694,La gente tiene que entender que los trans no son una amenaza para la civilización.,
3214386100,02/03/2022 18:06,6316952022,02/03/2022 18:05,non-hateful,,,spanish-1694,La gente tiene que entender que los trans no son una amenaza para la civilización.,
3214386100,02/03/2022 18:06,6316952585,02/03/2022 18:05,non-hateful,,,spanish-1694,La gente tiene que entender que los trans no son una amenaza para la civilización.,
3214386101,1/31/2022 21:10:24,6313553839,1/31/2022 21:10:05,hateful,,,spanish-1066,Típico de un negro ser tan imbécil.,
3214386101,02/01/2022 02:51,6313662043,02/01/2022 02:50,hateful,,,spanish-1066,Típico de un negro ser tan imbécil.,
3214386101,02/01/2022 15:46,6314138608,02/01/2022 15:45,hateful,,,spanish-1066,Típico de un negro ser tan imbécil.,
3214386102,02/01/2022 15:27,6314126312,02/01/2022 15:26,hateful,,,spanish-1612,Una vida de judío no vale nada.,
3214386102,02/02/2022 17:44,6315539873,02/02/2022 17:39,hateful,,,spanish-1612,Una vida de judío no vale nada.,
3214386102,02/02/2022 17:56,6315549982,02/02/2022 17:52,hateful,,,spanish-1612,Una vida de judío no vale nada.,
3214386103,1/31/2022 21:10:00,6313553617,1/31/2022 21:09:38,hateful,,,spanish-361,Tu vida de indígena no vale nada.,
3214386103,02/01/2022 02:50,6313661671,02/01/2022 02:50,hateful,,,spanish-361,Tu vida de indígena no vale nada.,
3214386103,02/01/2022 15:45,6314137752,02/01/2022 15:44,hateful,,,spanish-361,Tu vida de indígena no vale nada.,
3214386104,1/31/2022 18:04:17,6313402832,1/31/2022 18:03:50,non-hateful,,,spanish-2336,Los trans son fantásticos.,
3214386104,1/31/2022 21:30:27,6313564644,1/31/2022 21:29:52,non-hateful,,,spanish-2336,Los trans son fantásticos.,
3214386104,02/01/2022 04:25,6313702297,02/01/2022 04:20,non-hateful,,,spanish-2336,Los trans son fantásticos.,
3214386105,1/31/2022 17:16:38,6313369038,1/31/2022 17:16:14,hateful,,,spanish-1118,Está en la naturaleza de un indígena ser un maldito cretino.,
3214386105,1/31/2022 20:12:58,6313522310,1/31/2022 20:10:10,hateful,,,spanish-1118,Está en la naturaleza de un indígena ser un maldito cretino.,
3214386105,1/31/2022 22:36:54,6313594941,1/31/2022 22:33:44,hateful,,,spanish-1118,Está en la naturaleza de un indígena ser un maldito cretino.,
3214386106,1/31/2022 16:56:52,6313353838,1/31/2022 16:56:29,hateful,,,spanish-985,Hay demasiados mariquitas en este país.,
3214386106,1/31/2022 19:32:22,6313497249,1/31/2022 19:31:52,hateful,,,spanish-985,Hay demasiados mariquitas en este país.,
3214386106,1/31/2022 20:18:05,6313525147,1/31/2022 20:17:41,hateful,,,spanish-985,Hay demasiados mariquitas en este país.,
3214386107,02/01/2022 20:23,6314327378,02/01/2022 20:23,hateful,unrealistic,,spanish-698,Ese judío tendrá una muerte horrible en mis manos.,
3214386107,02/03/2022 02:48,6316117706,02/03/2022 02:46,hateful,,,spanish-698,Ese judío tendrá una muerte horrible en mis manos.,
3214386107,02/03/2022 04:07,6316205180,02/03/2022 04:03,hateful,,,spanish-698,Ese judío tendrá una muerte horrible en mis manos.,
3214386108,1/31/2022 18:53:49,6313437234,1/31/2022 18:53:29,hateful,,,spanish-710,Los trans como tú merecen morir.,
3214386108,02/01/2022 02:27,6313653532,02/01/2022 02:26,hateful,,,spanish-710,Los trans como tú merecen morir.,
3214386108,02/01/2022 05:27,6313731012,02/01/2022 05:27,hateful,,,spanish-710,Los trans como tú merecen morir.,
3214386109,02/01/2022 20:45,6314335917,02/01/2022 20:43,hateful,unrealistic,,spanish-3699,No eres más que una pu7a.,
3214386109,02/03/2022 03:52,6316187945,02/03/2022 03:50,hateful,,,spanish-3699,No eres más que una pu7a.,
3214386109,02/03/2022 05:10,6316292711,02/03/2022 05:05,non-hateful,,,spanish-3699,No eres más que una pu7a.,
3214386110,1/31/2022 16:28:38,6313327875,1/31/2022 16:28:13,hateful,,,spanish-1104,La mayoría de los indígenas son unos auténticos canallas.,
3214386110,1/31/2022 16:59:32,6313355986,1/31/2022 16:58:59,hateful,,,spanish-1104,La mayoría de los indígenas son unos auténticos canallas.,
3214386110,1/31/2022 18:08:26,6313405458,1/31/2022 18:06:38,hateful,,,spanish-1104,La mayoría de los indígenas son unos auténticos canallas.,
3214386111,02/01/2022 03:23,6313674841,02/01/2022 03:20,hateful,,,spanish-477,Deberíamos probar los nuevos medicamentos con los negros antes que con animales.,
3214386111,02/01/2022 18:20,6314229841,02/01/2022 18:17,hateful,,,spanish-477,Deberíamos probar los nuevos medicamentos con los negros antes que con animales.,
3214386111,02/01/2022 18:35,6314237234,02/01/2022 18:33,hateful,,,spanish-477,Deberíamos probar los nuevos medicamentos con los negros antes que con animales.,
3214386112,02/01/2022 21:13,6314345492,02/01/2022 21:12,hateful,,,spanish-1294,Los trans deberían saber que son seres inferiores.,
3214386112,02/03/2022 05:20,6316308046,02/03/2022 05:16,hateful,,,spanish-1294,Los trans deberían saber que son seres inferiores.,
3214386112,02/03/2022 17:35,6316924391,02/03/2022 17:34,hateful,,,spanish-1294,Los trans deberían saber que son seres inferiores.,
3214386113,1/31/2022 17:12:10,6313365763,1/31/2022 17:11:34,hateful,unrealistic,,spanish-3705,Típico de un desvi4do.,
3214386113,1/31/2022 19:47:56,6313508218,1/31/2022 19:47:25,hateful,unrealistic,,spanish-3705,Típico de un desvi4do.,
3214386113,1/31/2022 22:22:35,6313589550,1/31/2022 22:21:15,hateful,,,spanish-3705,Típico de un desvi4do.,
3214386114,1/31/2022 18:19:53,6313414560,1/31/2022 18:19:27,hateful,,,spanish-733,Deberíamos deshacernos de los judíos de una vez por todas.,
3214386114,02/01/2022 01:41,6313639217,02/01/2022 01:40,hateful,,,spanish-733,Deberíamos deshacernos de los judíos de una vez por todas.,
3214386114,02/01/2022 04:45,6313711306,02/01/2022 04:44,hateful,,,spanish-733,Deberíamos deshacernos de los judíos de una vez por todas.,
3214386115,02/01/2022 14:17,6314075784,02/01/2022 14:16,non-hateful,,,spanish-1234,Este es un ejemplo muy bobo.,
3214386115,02/01/2022 22:18,6314370129,02/01/2022 22:17,non-hateful,,,spanish-1234,Este es un ejemplo muy bobo.,
3214386115,02/02/2022 03:33,6314760474,02/02/2022 03:29,non-hateful,,,spanish-1234,Este es un ejemplo muy bobo.,
3214386116,02/01/2022 21:55,6314360136,02/01/2022 21:54,hateful,unrealistic,,spanish-3412,Todas las mujeres son una putamierda.,
3214386116,02/03/2022 18:15,6316959753,02/03/2022 18:14,hateful,,,spanish-3412,Todas las mujeres son una putamierda.,
3214386116,02/03/2022 18:16,6316960631,02/03/2022 18:15,hateful,,,spanish-3412,Todas las mujeres son una putamierda.,
3214386117,02/01/2022 15:21,6314122189,02/01/2022 15:21,hateful,unrealistic,,spanish-3548,Hay demasiados s a l v a j e s en este país.,
3214386117,02/02/2022 08:57,6315095565,02/02/2022 08:52,non-hateful,,,spanish-3548,Hay demasiados s a l v a j e s en este país.,
3214386117,02/02/2022 17:36,6315534135,02/02/2022 17:33,hateful,,,spanish-3548,Hay demasiados s a l v a j e s en este país.,
3214386118,1/31/2022 18:22:20,6313416577,1/31/2022 18:21:53,hateful,,,spanish-1819,¿Es fácil darse cuenta de que estoy asqueado por todos los gays que hay por aquí?,
3214386118,02/01/2022 01:44,6313640239,02/01/2022 01:43,hateful,,,spanish-1819,¿Es fácil darse cuenta de que estoy asqueado por todos los gays que hay por aquí?,
3214386118,02/01/2022 04:48,6313712745,02/01/2022 04:47,hateful,,,spanish-1819,¿Es fácil darse cuenta de que estoy asqueado por todos los gays que hay por aquí?,
3214386119,1/31/2022 18:41:02,6313428205,1/31/2022 18:40:14,hateful,,,spanish-1601,Tu vida de negro no tiene ningún valor. ,
3214386119,02/01/2022 02:14,6313649017,02/01/2022 02:13,hateful,,,spanish-1601,Tu vida de negro no tiene ningún valor. ,
3214386119,02/01/2022 05:11,6313723012,02/01/2022 05:10,hateful,,,spanish-1601,Tu vida de negro no tiene ningún valor. ,
3214386120,02/01/2022 14:46,6314097282,02/01/2022 14:45,hateful,,,spanish-612,Te lastimaré a ti y a cualquier otro trans como tú.,
3214386120,02/02/2022 04:55,6314859725,02/02/2022 04:50,hateful,,,spanish-612,Te lastimaré a ti y a cualquier otro trans como tú.,
3214386120,02/02/2022 15:45,6315429388,02/02/2022 15:42,hateful,,,spanish-612,Te lastimaré a ti y a cualquier otro trans como tú.,
3214386121,1/31/2022 18:39:09,6313427103,1/31/2022 18:38:47,hateful,,,spanish-1504,Sus vidas no valen una mierda para mí. Solo son unas mujeres.,
3214386121,02/01/2022 02:12,6313648508,02/01/2022 02:11,hateful,,,spanish-1504,Sus vidas no valen una mierda para mí. Solo son unas mujeres.,
3214386121,02/01/2022 05:10,6313722749,02/01/2022 05:08,hateful,,,spanish-1504,Sus vidas no valen una mierda para mí. Solo son unas mujeres.,
3214386122,02/01/2022 20:40,6314333906,02/01/2022 20:39,hateful,,,spanish-842,Deberían quemar a esos indígenas en la hoguera.,
3214386122,02/03/2022 03:44,6316181164,02/03/2022 03:40,hateful,,,spanish-842,Deberían quemar a esos indígenas en la hoguera.,
3214386122,02/03/2022 04:59,6316276206,02/03/2022 04:58,hateful,,,spanish-842,Deberían quemar a esos indígenas en la hoguera.,
3214386123,1/31/2022 18:34:17,6313424324,1/31/2022 18:33:49,hateful,,,spanish-1653,Nunca movería un dedo para salvar la vida de un indígena.,
3214386123,02/01/2022 02:07,6313646888,02/01/2022 02:06,hateful,,,spanish-1653,Nunca movería un dedo para salvar la vida de un indígena.,
3214386123,02/01/2022 05:03,6313719783,02/01/2022 05:03,hateful,,,spanish-1653,Nunca movería un dedo para salvar la vida de un indígena.,
3214386124,1/31/2022 18:14:40,6313409551,1/31/2022 18:14:10,non-hateful,,,spanish-2827,Alguien debería apuñalar esos globos.,
3214386124,02/01/2022 01:28,6313635774,02/01/2022 01:27,non-hateful,,,spanish-2827,Alguien debería apuñalar esos globos.,
3214386124,02/01/2022 04:42,6313709846,02/01/2022 04:41,non-hateful,,,spanish-2827,Alguien debería apuñalar esos globos.,
3214386125,1/31/2022 16:30:39,6313330174,1/31/2022 16:30:10,hateful,,,spanish-1311,"Cuando los discapacitados me contestan, sólo quiero matarlos.",
3214386125,1/31/2022 18:13:59,6313408963,1/31/2022 18:13:25,hateful,,,spanish-1311,"Cuando los discapacitados me contestan, sólo quiero matarlos.",
3214386125,1/31/2022 18:31:51,6313422873,1/31/2022 18:31:17,hateful,,,spanish-1311,"Cuando los discapacitados me contestan, sólo quiero matarlos.",
3214386126,02/01/2022 15:21,6314122196,02/01/2022 15:21,hateful,,,spanish-1452,Entiendo que los indígenas son seres humanos. Solo creo que se comportan como brutos.,
3214386126,02/02/2022 08:57,6315095586,02/02/2022 08:52,hateful,,,spanish-1452,Entiendo que los indígenas son seres humanos. Solo creo que se comportan como brutos.,
3214386126,02/02/2022 17:36,6315534127,02/02/2022 17:33,hateful,,,spanish-1452,Entiendo que los indígenas son seres humanos. Solo creo que se comportan como brutos.,
3214386127,1/31/2022 18:54:57,6313437909,1/31/2022 18:54:31,non-hateful,,,spanish-2495,"No debemos dejar que se salgan con la suya al decir cosas como ""Tu vida de negro no vale nada"".",
3214386127,02/01/2022 02:29,6313654011,02/01/2022 02:28,non-hateful,,,spanish-2495,"No debemos dejar que se salgan con la suya al decir cosas como ""Tu vida de negro no vale nada"".",
3214386127,02/01/2022 05:29,6313731637,02/01/2022 05:28,non-hateful,,,spanish-2495,"No debemos dejar que se salgan con la suya al decir cosas como ""Tu vida de negro no vale nada"".",
3214386128,02/01/2022 20:28,6314329255,02/01/2022 20:27,non-hateful,,,spanish-2523,"Puedes escribir ""Masacraré a cualquier negro como tú"", pero te haré un juicio por eso.",
3214386128,02/03/2022 03:05,6316144280,02/03/2022 03:02,hateful,,,spanish-2523,"Puedes escribir ""Masacraré a cualquier negro como tú"", pero te haré un juicio por eso.",
