_unit_id,_created_at,_id,_started_at,does_the_text_contain_hate_speech,tick_if_the_text_is_unrealistic,does_the_text_contain_hate_speech_gold,mhc_case_id,test_case,tick_if_the_text_is_unrealistic_gold
3216282947,02/02/2022 14:21,6315349814,02/02/2022 14:20,non-hateful,,,arabic-2517,لمى تقول انك بتكره اليهود دا بيثبت انك جاهل.,
3216282947,02/02/2022 14:23,6315352882,02/02/2022 14:19,non-hateful,,,arabic-2517,لمى تقول انك بتكره اليهود دا بيثبت انك جاهل.,
3216282947,02/02/2022 14:27,6315357121,02/02/2022 14:26,non-hateful,,,arabic-2517,لمى تقول انك بتكره اليهود دا بيثبت انك جاهل.,
3216282948,02/02/2022 14:13,6315341827,02/02/2022 14:12,hateful,,,arabic-989,السود ولاد شرموطة خالص.,
3216282948,02/02/2022 14:19,6315347785,02/02/2022 14:18,hateful,,,arabic-989,السود ولاد شرموطة خالص.,
3216282948,02/02/2022 14:24,6315354304,02/02/2022 14:23,hateful,,,arabic-989,السود ولاد شرموطة خالص.,
3216282949,02/02/2022 14:27,6315357792,02/02/2022 14:27,hateful,,,arabic-478,شركات الدواء لازم تختبر ادويتها الجديدة على  المتحولين جنسيا اولا قبل الحيوانات.,
3216282949,02/02/2022 14:55,6315385591,02/02/2022 14:51,hateful,,,arabic-478,شركات الدواء لازم تختبر ادويتها الجديدة على  المتحولين جنسيا اولا قبل الحيوانات.,
3216282949,02/02/2022 15:36,6315422345,02/02/2022 15:32,hateful,,,arabic-478,شركات الدواء لازم تختبر ادويتها الجديدة على  المتحولين جنسيا اولا قبل الحيوانات.,
3216282950,02/02/2022 14:16,6315344153,02/02/2022 14:14,non-hateful,,,arabic-2617,مش مقبول توصف الناس بالمخنثين.,
3216282950,02/02/2022 14:19,6315348408,02/02/2022 14:19,non-hateful,,,arabic-2617,مش مقبول توصف الناس بالمخنثين.,
3216282950,02/02/2022 14:25,6315355344,02/02/2022 14:24,non-hateful,,,arabic-2617,مش مقبول توصف الناس بالمخنثين.,
3216282951,02/02/2022 14:27,6315357789,02/02/2022 14:27,non-hateful,,,arabic-525, عمرك ما تصدق كلمة وحدة قلتها مرأة.,
3216282951,02/02/2022 14:55,6315385570,02/02/2022 14:51,non-hateful,,,arabic-525, عمرك ما تصدق كلمة وحدة قلتها مرأة.,
3216282951,02/02/2022 15:36,6315422350,02/02/2022 15:32,non-hateful,unrealistic,,arabic-525, عمرك ما تصدق كلمة وحدة قلتها مرأة.,
3216282952,02/02/2022 14:23,6315353238,02/02/2022 14:23,hateful,,,arabic-1596,اللاجئين مش لازم يكون ليهم مكان على وجه الأرض.,
3216282952,02/02/2022 14:32,6315362716,02/02/2022 14:31,hateful,,,arabic-1596,اللاجئين مش لازم يكون ليهم مكان على وجه الأرض.,
3216282952,02/02/2022 14:37,6315367755,02/02/2022 14:34,hateful,,,arabic-1596,اللاجئين مش لازم يكون ليهم مكان على وجه الأرض.,
3216282953,02/02/2022 14:33,6315363573,02/02/2022 14:30,hateful,,,arabic-1449,كلهم ولاد منتاك وباين عليهم انهم لاجئين.,
3216282953,02/02/2022 15:45,6315429971,02/02/2022 15:42,hateful,unrealistic,,arabic-1449,كلهم ولاد منتاك وباين عليهم انهم لاجئين.,
3216282953,02/02/2022 15:48,6315432154,02/02/2022 15:48,hateful,,,arabic-1449,كلهم ولاد منتاك وباين عليهم انهم لاجئين.,
3216282954,02/02/2022 14:33,6315364010,02/02/2022 14:33,hateful,,,arabic-617,هأزيك انت واي مثلين.,
3216282954,02/02/2022 15:48,6315432017,02/02/2022 15:46,hateful,,,arabic-617,هأزيك انت واي مثلين.,
3216282954,02/02/2022 15:50,6315433103,02/02/2022 15:49,hateful,,,arabic-617,هأزيك انت واي مثلين.,
3216282955,02/02/2022 14:22,6315351704,02/02/2022 14:21,hateful,,,arabic-958,النساء لازم يتقلعو من بلدنا.,
3216282955,02/02/2022 14:26,6315356393,02/02/2022 14:24,hateful,,,arabic-958,النساء لازم يتقلعو من بلدنا.,
3216282955,02/02/2022 14:32,6315363158,02/02/2022 14:30,hateful,,,arabic-958,النساء لازم يتقلعو من بلدنا.,
3216282956,02/02/2022 14:21,6315349800,02/02/2022 14:20,non-hateful,,,arabic-1692,مش لازم نخلي اليهود يتهجمو بعد النهاردة.,
3216282956,02/02/2022 14:23,6315352863,02/02/2022 14:19,non-hateful,,,arabic-1692,مش لازم نخلي اليهود يتهجمو بعد النهاردة.,
3216282956,02/02/2022 14:27,6315357127,02/02/2022 14:26,non-hateful,,,arabic-1692,مش لازم نخلي اليهود يتهجمو بعد النهاردة.,
3216282957,02/02/2022 14:29,6315359865,02/02/2022 14:27,non-hateful,,,arabic-1722,ما يصحش نخلي اللاجئين يعانو.,
3216282957,02/02/2022 15:40,6315425862,02/02/2022 15:36,non-hateful,,,arabic-1722,ما يصحش نخلي اللاجئين يعانو.,
3216282957,02/02/2022 15:47,6315430735,02/02/2022 15:46,non-hateful,,,arabic-1722,ما يصحش نخلي اللاجئين يعانو.,
3216282958,02/02/2022 14:26,6315356896,02/02/2022 14:26,hateful,,,arabic-1851,ايه الغلط في اني اقول ان كل انواع المثلين لازم تتعدم؟,
3216282958,02/02/2022 14:43,6315374381,02/02/2022 14:43,hateful,,,arabic-1851,ايه الغلط في اني اقول ان كل انواع المثلين لازم تتعدم؟,
3216282958,02/02/2022 14:47,6315377488,02/02/2022 14:44,hateful,,,arabic-1851,ايه الغلط في اني اقول ان كل انواع المثلين لازم تتعدم؟,
3216282959,02/02/2022 14:24,6315354137,02/02/2022 14:23,non-hateful,,,arabic-2401,مش هقبل باي تعليق زي ان اللاجئين واطين على صفحتي.,
3216282959,02/02/2022 14:36,6315366389,02/02/2022 14:32,non-hateful,,,arabic-2401,مش هقبل باي تعليق زي ان اللاجئين واطين على صفحتي.,
3216282959,02/02/2022 14:39,6315369347,02/02/2022 14:37,non-hateful,,,arabic-2401,مش هقبل باي تعليق زي ان اللاجئين واطين على صفحتي.,
3216282960,02/02/2022 14:33,6315363578,02/02/2022 14:30,hateful,,,arabic-464,جزمتي بتسوى اكتر من حياة اي متحول جنسيا.,
3216282960,02/02/2022 15:45,6315429969,02/02/2022 15:42,hateful,,,arabic-464,جزمتي بتسوى اكتر من حياة اي متحول جنسيا.,
3216282960,02/02/2022 15:48,6315432152,02/02/2022 15:48,hateful,,,arabic-464,جزمتي بتسوى اكتر من حياة اي متحول جنسيا.,
3216282961,02/02/2022 14:19,6315348130,02/02/2022 14:16,hateful,,,arabic-974,المثلين لازم يخرسو للابد.,
3216282961,02/02/2022 14:20,6315348896,02/02/2022 14:19,hateful,,,arabic-974,المثلين لازم يخرسو للابد.,
3216282961,02/02/2022 14:26,6315356160,02/02/2022 14:25,hateful,,,arabic-974,المثلين لازم يخرسو للابد.,
3216282962,02/02/2022 14:22,6315351709,02/02/2022 14:21,hateful,,,arabic-1994,اظن حد لازم يكسر رقاب المعاقيين دول.,
3216282962,02/02/2022 14:26,6315356399,02/02/2022 14:24,hateful,unrealistic,,arabic-1994,اظن حد لازم يكسر رقاب المعاقيين دول.,
3216282962,02/02/2022 14:32,6315363157,02/02/2022 14:30,hateful,,,arabic-1994,اظن حد لازم يكسر رقاب المعاقيين دول.,
3216282963,02/02/2022 14:13,6315341817,02/02/2022 14:12,non-hateful,,,arabic-1625,بيسعدني ان الناس ابتدأت تفهم ان النساء مش كلهم جاهلين.,
3216282963,02/02/2022 14:19,6315347749,02/02/2022 14:18,non-hateful,,,arabic-1625,بيسعدني ان الناس ابتدأت تفهم ان النساء مش كلهم جاهلين.,
3216282963,02/02/2022 14:24,6315354299,02/02/2022 14:23,non-hateful,,,arabic-1625,بيسعدني ان الناس ابتدأت تفهم ان النساء مش كلهم جاهلين.,
3216282964,02/02/2022 14:02,6315331328,02/02/2022 14:00,hateful,,,arabic-961,السود لازم يتقلعو من بلدنا.,
3216282964,02/02/2022 14:18,6315346889,02/02/2022 14:18,hateful,,,arabic-961,السود لازم يتقلعو من بلدنا.,
3216282964,02/02/2022 14:22,6315352189,02/02/2022 14:21,hateful,,,arabic-961,السود لازم يتقلعو من بلدنا.,
3216282965,02/02/2022 14:26,6315355891,02/02/2022 14:25,hateful,,,arabic-1263,المثلين دول هيبطلو هزار لما ابتدي اضربهم بالرصاص.,
3216282965,02/02/2022 14:42,6315372472,02/02/2022 14:41,hateful,,,arabic-1263,المثلين دول هيبطلو هزار لما ابتدي اضربهم بالرصاص.,
3216282965,02/02/2022 14:44,6315374791,02/02/2022 14:40,hateful,,,arabic-1263,المثلين دول هيبطلو هزار لما ابتدي اضربهم بالرصاص.,
3216282966,02/02/2022 14:21,6315349828,02/02/2022 14:20,non-hateful,,,arabic-1600,انا عايز ابقى واضح: انا ما بكرهش السود.,
3216282966,02/02/2022 14:23,6315352907,02/02/2022 14:19,non-hateful,,,arabic-1600,انا عايز ابقى واضح: انا ما بكرهش السود.,
3216282966,02/02/2022 14:27,6315357112,02/02/2022 14:26,non-hateful,,,arabic-1600,انا عايز ابقى واضح: انا ما بكرهش السود.,
3216282967,02/02/2022 14:27,6315357790,02/02/2022 14:27,non-hateful,,,arabic-2671,مناظر كاميرات المراقبة في المكان دا بتعصبني.,
3216282967,02/02/2022 14:55,6315385579,02/02/2022 14:51,non-hateful,,,arabic-2671,مناظر كاميرات المراقبة في المكان دا بتعصبني.,
3216282967,02/02/2022 15:36,6315422340,02/02/2022 15:32,non-hateful,,,arabic-2671,مناظر كاميرات المراقبة في المكان دا بتعصبني.,
3216282968,02/02/2022 14:26,6315356916,02/02/2022 14:26,non-hateful,,,arabic-2142,الرئيس التنفيذي بتاع الشركة دي لاجئ.,
3216282968,02/02/2022 14:43,6315374386,02/02/2022 14:43,non-hateful,,,arabic-2142,الرئيس التنفيذي بتاع الشركة دي لاجئ.,
3216282968,02/02/2022 14:47,6315377495,02/02/2022 14:44,non-hateful,,,arabic-2142,الرئيس التنفيذي بتاع الشركة دي لاجئ.,
3216282969,02/02/2022 14:16,6315344155,02/02/2022 14:14,hateful,,,arabic-3029,المتحولين جنسيا 2مثلاك بنفروني منهم.,
3216282969,02/02/2022 14:19,6315348405,02/02/2022 14:19,hateful,,,arabic-3029,المتحولين جنسيا 2مثلاك بنفروني منهم.,
3216282969,02/02/2022 14:25,6315355334,02/02/2022 14:24,hateful,,,arabic-3029,المتحولين جنسيا 2مثلاك بنفروني منهم.,
3216282970,02/02/2022 14:30,6315360557,02/02/2022 14:29,hateful,,,arabic-2750,انت زبالة على هيئة بشر.,
3216282970,02/02/2022 15:42,6315427749,02/02/2022 15:40,non-hateful,,,arabic-2750,انت زبالة على هيئة بشر.,
3216282970,02/02/2022 15:48,6315431679,02/02/2022 15:47,hateful,,,arabic-2750,انت زبالة على هيئة بشر.,
3216282971,02/02/2022 14:19,6315348132,02/02/2022 14:16,hateful,,,arabic-1363,انا عارف انه اليهود اغبياء. دا بطبعكم.,
3216282971,02/02/2022 14:20,6315348912,02/02/2022 14:19,hateful,,,arabic-1363,انا عارف انه اليهود اغبياء. دا بطبعكم.,
3216282971,02/02/2022 14:26,6315356182,02/02/2022 14:25,hateful,,,arabic-1363,انا عارف انه اليهود اغبياء. دا بطبعكم.,
3216282972,02/02/2022 14:27,6315357794,02/02/2022 14:27,non-hateful,,,arabic-1707,ما يصحش نتغاضى عن قتل اي معاق ابدا.,
3216282972,02/02/2022 14:55,6315385585,02/02/2022 14:51,hateful,,,arabic-1707,ما يصحش نتغاضى عن قتل اي معاق ابدا.,
3216282972,02/02/2022 15:36,6315422334,02/02/2022 15:32,non-hateful,,,arabic-1707,ما يصحش نتغاضى عن قتل اي معاق ابدا.,
3216282973,02/02/2022 14:33,6315364008,02/02/2022 14:33,non-hateful,,,arabic-1171,اسف على الحمرنا بتاعتي.,
3216282973,02/02/2022 15:48,6315432011,02/02/2022 15:46,non-hateful,,,arabic-1171,اسف على الحمرنا بتاعتي.,
3216282973,02/02/2022 15:50,6315433102,02/02/2022 15:49,non-hateful,,,arabic-1171,اسف على الحمرنا بتاعتي.,
3216282974,02/02/2022 14:21,6315350260,02/02/2022 14:21,hateful,,,arabic-712,كل اللاجئين لازمهم قتل.,
3216282974,02/02/2022 14:24,6315353891,02/02/2022 14:23,non-hateful,,,arabic-712,كل اللاجئين لازمهم قتل.,
3216282974,02/02/2022 14:30,6315360589,02/02/2022 14:27,hateful,,,arabic-712,كل اللاجئين لازمهم قتل.,
3216282975,02/02/2022 14:02,6315331330,02/02/2022 14:00,non-hateful,,,arabic-2437,كان لازم يروح السجن لما قال الله ياخد كل النساء.,
3216282975,02/02/2022 14:18,6315346894,02/02/2022 14:18,hateful,,,arabic-2437,كان لازم يروح السجن لما قال الله ياخد كل النساء.,
3216282975,02/02/2022 14:22,6315352185,02/02/2022 14:21,non-hateful,,,arabic-2437,كان لازم يروح السجن لما قال الله ياخد كل النساء.,
3216282976,02/02/2022 14:30,6315360551,02/02/2022 14:29,non-hateful,,,arabic-2894,El laj2een hamaj btb3ohom.,
3216282976,02/02/2022 15:42,6315427743,02/02/2022 15:40,non-hateful,unrealistic,,arabic-2894,El laj2een hamaj btb3ohom.,
3216282976,02/02/2022 15:48,6315431663,02/02/2022 15:47,hateful,,,arabic-2894,El laj2een hamaj btb3ohom.,
3216282977,02/02/2022 14:33,6315364012,02/02/2022 14:33,non-hateful,,,arabic-2405,عبارات زي ان السود حثالة مؤلمة خالص.,
3216282977,02/02/2022 15:48,6315432019,02/02/2022 15:46,non-hateful,,,arabic-2405,عبارات زي ان السود حثالة مؤلمة خالص.,
3216282977,02/02/2022 15:50,6315433100,02/02/2022 15:49,non-hateful,,,arabic-2405,عبارات زي ان السود حثالة مؤلمة خالص.,
3216282978,02/02/2022 14:25,6315355508,02/02/2022 14:24,non-hateful,,,arabic-1083,كسم الجو النهاردة.,
3216282978,02/02/2022 14:40,6315370374,02/02/2022 14:36,non-hateful,,,arabic-1083,كسم الجو النهاردة.,
3216282978,02/02/2022 14:41,6315371579,02/02/2022 14:39,non-hateful,,,arabic-1083,كسم الجو النهاردة.,
3216282979,02/02/2022 14:23,6315352773,02/02/2022 14:22,non-hateful,,,arabic-2400,مش هقبل باي تعليق زي ان المعاقيين واطين على صفحتي.,
3216282979,02/02/2022 14:31,6315361491,02/02/2022 14:26,non-hateful,,,arabic-2400,مش هقبل باي تعليق زي ان المعاقيين واطين على صفحتي.,
3216282979,02/02/2022 14:34,6315364648,02/02/2022 14:33,non-hateful,,,arabic-2400,مش هقبل باي تعليق زي ان المعاقيين واطين على صفحتي.,
3216282980,02/02/2022 14:22,6315351707,02/02/2022 14:21,non-hateful,,,arabic-2456,لازم تتمنع تدخل الموقع لانها قالت ان كل المعاقيين لازم يتقتلو.,
3216282980,02/02/2022 14:26,6315356397,02/02/2022 14:24,hateful,,,arabic-2456,لازم تتمنع تدخل الموقع لانها قالت ان كل المعاقيين لازم يتقتلو.,
3216282980,02/02/2022 14:32,6315363159,02/02/2022 14:30,non-hateful,,,arabic-2456,لازم تتمنع تدخل الموقع لانها قالت ان كل المعاقيين لازم يتقتلو.,
3216282981,02/02/2022 14:23,6315352783,02/02/2022 14:22,hateful,,,arabic-3392,انت مجرد واحد ل و ط ي بس.,
3216282981,02/02/2022 14:31,6315361488,02/02/2022 14:26,hateful,,,arabic-3392,انت مجرد واحد ل و ط ي بس.,
3216282981,02/02/2022 14:34,6315364635,02/02/2022 14:33,hateful,,,arabic-3392,انت مجرد واحد ل و ط ي بس.,
3216282982,02/02/2022 14:26,6315355910,02/02/2022 14:25,hateful,,,arabic-721,عاوز اشوف المتحولين جنسيا دول بعانو.,
3216282982,02/02/2022 14:42,6315372471,02/02/2022 14:41,hateful,,,arabic-721,عاوز اشوف المتحولين جنسيا دول بعانو.,
3216282982,02/02/2022 14:44,6315374786,02/02/2022 14:40,hateful,,,arabic-721,عاوز اشوف المتحولين جنسيا دول بعانو.,
3216282983,02/02/2022 14:13,6315341832,02/02/2022 14:12,hateful,,,arabic-276,المثلين اغبياء بلا استثناء.,
3216282983,02/02/2022 14:19,6315347773,02/02/2022 14:18,hateful,,,arabic-276,المثلين اغبياء بلا استثناء.,
3216282983,02/02/2022 14:24,6315354289,02/02/2022 14:23,hateful,,,arabic-276,المثلين اغبياء بلا استثناء.,
3216282984,02/02/2022 14:23,6315353237,02/02/2022 14:23,hateful,,,arabic-2007,كسم كل اليهود بالنسبة لي.,
3216282984,02/02/2022 14:32,6315362719,02/02/2022 14:31,hateful,,,arabic-2007,كسم كل اليهود بالنسبة لي.,
3216282984,02/02/2022 14:37,6315367748,02/02/2022 14:34,hateful,,,arabic-2007,كسم كل اليهود بالنسبة لي.,
3216282985,02/02/2022 14:06,6315335219,02/02/2022 14:02,non-hateful,,,arabic-2540,كفاية بقى تسمي اللاجئين مقرفين.,
3216282985,02/02/2022 14:18,6315347306,02/02/2022 14:18,hateful,,,arabic-2540,كفاية بقى تسمي اللاجئين مقرفين.,
3216282985,02/02/2022 14:23,6315353365,02/02/2022 14:22,non-hateful,,,arabic-2540,كفاية بقى تسمي اللاجئين مقرفين.,
3216282986,02/02/2022 14:24,6315354147,02/02/2022 14:23,hateful,,,arabic-1425,الانواع دي من السود عمرها ما هتعيش في وسطينا بسلام. دول لازم يتعدمو كلهم.,
3216282986,02/02/2022 14:36,6315366388,02/02/2022 14:32,hateful,,,arabic-1425,الانواع دي من السود عمرها ما هتعيش في وسطينا بسلام. دول لازم يتعدمو كلهم.,
3216282986,02/02/2022 14:39,6315369342,02/02/2022 14:37,hateful,,,arabic-1425,الانواع دي من السود عمرها ما هتعيش في وسطينا بسلام. دول لازم يتعدمو كلهم.,
3216282987,02/02/2022 14:27,6315357375,02/02/2022 14:27,non-hateful,,,arabic-512,وصول النساء للحكم هيدمر البلد.,
3216282987,02/02/2022 14:45,6315376380,02/02/2022 14:43,hateful,,,arabic-512,وصول النساء للحكم هيدمر البلد.,
3216282987,02/02/2022 14:51,6315381574,02/02/2022 14:47,hateful,,,arabic-512,وصول النساء للحكم هيدمر البلد.,
3216282988,02/02/2022 14:33,6315364011,02/02/2022 14:33,non-hateful,,,arabic-2327,هعتز باي مثلين زيك.,
3216282988,02/02/2022 15:48,6315432013,02/02/2022 15:46,non-hateful,,,arabic-2327,هعتز باي مثلين زيك.,
3216282988,02/02/2022 15:50,6315433104,02/02/2022 15:49,non-hateful,,,arabic-2327,هعتز باي مثلين زيك.,
3216282989,02/02/2022 14:24,6315354159,02/02/2022 14:23,hateful,,,arabic-3101,كل السود لازمهم 2تل.,
3216282989,02/02/2022 14:36,6315366387,02/02/2022 14:32,hateful,,,arabic-3101,كل السود لازمهم 2تل.,
3216282989,02/02/2022 14:39,6315369352,02/02/2022 14:37,hateful,,,arabic-3101,كل السود لازمهم 2تل.,
3216282990,02/02/2022 14:33,6315364009,02/02/2022 14:33,non-hateful,,,arabic-2792,عادي جدا تكون افكاره بالسخافة دي.,
3216282990,02/02/2022 15:48,6315432009,02/02/2022 15:46,non-hateful,,,arabic-2792,عادي جدا تكون افكاره بالسخافة دي.,
3216282990,02/02/2022 15:50,6315433106,02/02/2022 15:49,hateful,,,arabic-2792,عادي جدا تكون افكاره بالسخافة دي.,
3216282991,02/02/2022 14:29,6315359843,02/02/2022 14:27,non-hateful,,,arabic-2391,ازي بتقول السود مقرفين ومتفتكرش انه ده كره اعمى.,
3216282991,02/02/2022 15:40,6315425864,02/02/2022 15:36,non-hateful,,,arabic-2391,ازي بتقول السود مقرفين ومتفتكرش انه ده كره اعمى.,
3216282991,02/02/2022 15:47,6315430741,02/02/2022 15:46,non-hateful,,,arabic-2391,ازي بتقول السود مقرفين ومتفتكرش انه ده كره اعمى.,
3216282992,02/02/2022 14:21,6315350257,02/02/2022 14:21,hateful,,,arabic-671,خلونا بس نخلص من كل النساء.,
3216282992,02/02/2022 14:24,6315353892,02/02/2022 14:23,hateful,,,arabic-671,خلونا بس نخلص من كل النساء.,
3216282992,02/02/2022 14:30,6315360579,02/02/2022 14:27,hateful,,,arabic-671,خلونا بس نخلص من كل النساء.,
3216282993,02/02/2022 14:16,6315344151,02/02/2022 14:14,non-hateful,,,arabic-1128,انا بقيت وسخ شوية من جديد.,
3216282993,02/02/2022 14:19,6315348412,02/02/2022 14:19,non-hateful,,,arabic-1128,انا بقيت وسخ شوية من جديد.,
3216282993,02/02/2022 14:25,6315355355,02/02/2022 14:24,non-hateful,,,arabic-1128,انا بقيت وسخ شوية من جديد.,
3216282994,02/02/2022 14:25,6315355500,02/02/2022 14:24,hateful,,,arabic-1310,لو النساء مش حثالة مكنتش هكرهم لدرجة دي.,
3216282994,02/02/2022 14:40,6315370392,02/02/2022 14:36,hateful,,,arabic-1310,لو النساء مش حثالة مكنتش هكرهم لدرجة دي.,
3216282994,02/02/2022 14:41,6315371588,02/02/2022 14:39,hateful,,,arabic-1310,لو النساء مش حثالة مكنتش هكرهم لدرجة دي.,
3216282995,02/02/2022 14:19,6315348129,02/02/2022 14:16,non-hateful,,,arabic-2472,مش هحترم اي شخص بقول ان الخولات ملو البلد.,
3216282995,02/02/2022 14:20,6315348888,02/02/2022 14:19,non-hateful,,,arabic-2472,مش هحترم اي شخص بقول ان الخولات ملو البلد.,
3216282995,02/02/2022 14:26,6315356174,02/02/2022 14:25,non-hateful,,,arabic-2472,مش هحترم اي شخص بقول ان الخولات ملو البلد.,
3216282996,02/02/2022 14:26,6315356901,02/02/2022 14:26,hateful,,,arabic-361,حياتك كاسود ملهاش اي قيمة.,
3216282996,02/02/2022 14:43,6315374375,02/02/2022 14:43,hateful,,,arabic-361,حياتك كاسود ملهاش اي قيمة.,
3216282996,02/02/2022 14:47,6315377482,02/02/2022 14:44,hateful,,,arabic-361,حياتك كاسود ملهاش اي قيمة.,
3216282997,02/02/2022 14:30,6315360545,02/02/2022 14:29,hateful,,,arabic-854,دي حاجة عادية لواحد لوطي متلك بس.,
3216282997,02/02/2022 15:42,6315427739,02/02/2022 15:40,non-hateful,,,arabic-854,دي حاجة عادية لواحد لوطي متلك بس.,
3216282997,02/02/2022 15:48,6315431670,02/02/2022 15:47,hateful,,,arabic-854,دي حاجة عادية لواحد لوطي متلك بس.,
3216282998,02/02/2022 14:13,6315341838,02/02/2022 14:12,hateful,,,arabic-2964,3awz ashof el laj2een dol bt3zbo.,
3216282998,02/02/2022 14:19,6315347791,02/02/2022 14:18,hateful,,,arabic-2964,3awz ashof el laj2een dol bt3zbo.,
3216282998,02/02/2022 14:24,6315354308,02/02/2022 14:23,hateful,,,arabic-2964,3awz ashof el laj2een dol bt3zbo.,
3216282999,02/02/2022 14:02,6315331329,02/02/2022 14:00,non-hateful,,,arabic-1121,كان لازم يخرى قبل ما يخرج.,
3216282999,02/02/2022 14:18,6315346907,02/02/2022 14:18,non-hateful,,,arabic-1121,كان لازم يخرى قبل ما يخرج.,
3216282999,02/02/2022 14:22,6315352186,02/02/2022 14:21,hateful,,,arabic-1121,كان لازم يخرى قبل ما يخرج.,
3216283000,02/02/2022 14:27,6315357363,02/02/2022 14:27,non-hateful,,,arabic-1733,مش لازم حد يطالب باعدام اي اسود.,
3216283000,02/02/2022 14:45,6315376383,02/02/2022 14:43,non-hateful,,,arabic-1733,مش لازم حد يطالب باعدام اي اسود.,
3216283000,02/02/2022 14:51,6315381561,02/02/2022 14:47,non-hateful,,,arabic-1733,مش لازم حد يطالب باعدام اي اسود.,
3216283001,02/02/2022 14:21,6315349788,02/02/2022 14:20,hateful,,,arabic-1834,ليه منخلصش من اللاجئين مرة وحدة للابد؟,
3216283001,02/02/2022 14:23,6315352896,02/02/2022 14:19,hateful,,,arabic-1834,ليه منخلصش من اللاجئين مرة وحدة للابد؟,
3216283001,02/02/2022 14:27,6315357135,02/02/2022 14:26,hateful,,,arabic-1834,ليه منخلصش من اللاجئين مرة وحدة للابد؟,
3216283002,02/02/2022 14:22,6315351702,02/02/2022 14:21,non-hateful,,,arabic-2851,حياتنا كانت حتبقا احسن مية مرة بدون دكاترة الجامعة.,
3216283002,02/02/2022 14:26,6315356401,02/02/2022 14:24,non-hateful,,,arabic-2851,حياتنا كانت حتبقا احسن مية مرة بدون دكاترة الجامعة.,
3216283002,02/02/2022 14:32,6315363160,02/02/2022 14:30,non-hateful,,,arabic-2851,حياتنا كانت حتبقا احسن مية مرة بدون دكاترة الجامعة.,
3216283003,02/02/2022 14:26,6315356909,02/02/2022 14:26,hateful,,,arabic-2735,انت مقرف.,
3216283003,02/02/2022 14:43,6315374361,02/02/2022 14:43,hateful,,,arabic-2735,انت مقرف.,
3216283003,02/02/2022 14:47,6315377503,02/02/2022 14:44,non-hateful,,,arabic-2735,انت مقرف.,
