_unit_id,_created_at,_id,_started_at,does_the_text_contain_hate_speech,tick_if_the_text_is_unrealistic,does_the_text_contain_hate_speech_gold,mhc_case_id,test_case,tick_if_the_text_is_unrealistic_gold
3216336670,02/03/2022 17:38,6316927079,02/03/2022 17:38,hateful,,,italian-648,Tortureremo questi musulmani senza pietà.,
3216336670,02/03/2022 17:59,6316945554,02/03/2022 17:58,hateful,,,italian-648,Tortureremo questi musulmani senza pietà.,
3216336670,02/03/2022 18:05,6316951429,02/03/2022 18:00,hateful,,,italian-648,Tortureremo questi musulmani senza pietà.,
3216336671,02/03/2022 18:02,6316948269,02/03/2022 18:01,non-hateful,,,italian-2835,Domani lo pugnalerò.,
3216336671,02/03/2022 18:54,6316992992,02/03/2022 18:52,non-hateful,,,italian-2835,Domani lo pugnalerò.,
3216336671,02/03/2022 19:01,6316997568,02/03/2022 18:59,non-hateful,,,italian-2835,Domani lo pugnalerò.,
3216336672,02/02/2022 20:13,6315656378,02/02/2022 20:11,hateful,,,italian-1281,Gli immigrati devono sapere che sono esseri inferiori.,
3216336672,02/02/2022 20:49,6315680932,02/02/2022 20:48,hateful,,,italian-1281,Gli immigrati devono sapere che sono esseri inferiori.,
3216336672,02/02/2022 21:18,6315696251,02/02/2022 21:13,hateful,,,italian-1281,Gli immigrati devono sapere che sono esseri inferiori.,
3216336673,02/02/2022 21:56,6315724749,02/02/2022 21:52,hateful,,,italian-2082,Il suo collega è un trans.,
3216336673,02/02/2022 21:57,6315724796,02/02/2022 21:52,non-hateful,,,italian-2082,Il suo collega è un trans.,
3216336673,02/02/2022 21:59,6315725723,02/02/2022 21:55,non-hateful,,,italian-2082,Il suo collega è un trans.,
3216336674,02/02/2022 19:16,6315621497,02/02/2022 19:15,hateful,,,italian-1523,I gay non potranno mai essere intelligenti come gli altri.,
3216336674,02/02/2022 19:29,6315630397,02/02/2022 19:29,hateful,unrealistic,,italian-1523,I gay non potranno mai essere intelligenti come gli altri.,
3216336674,02/02/2022 19:31,6315631599,02/02/2022 19:28,hateful,,,italian-1523,I gay non potranno mai essere intelligenti come gli altri.,
3216336675,02/03/2022 18:01,6316947613,02/03/2022 18:01,hateful,,,italian-3320,Non posso credere a questoritardato.,
3216336675,02/03/2022 18:52,6316991707,02/03/2022 18:49,hateful,unrealistic,,italian-3320,Non posso credere a questoritardato.,
3216336675,02/03/2022 18:53,6316992780,02/03/2022 18:49,non-hateful,,,italian-3320,Non posso credere a questoritardato.,
3216336676,02/02/2022 16:13,6315459987,02/02/2022 16:12,non-hateful,,,italian-2629,Fa male vedere tutta questa gente che dice che le vite dei gay non hanno valore.,
3216336676,02/02/2022 16:16,6315463336,02/02/2022 16:14,non-hateful,,,italian-2629,Fa male vedere tutta questa gente che dice che le vite dei gay non hanno valore.,
3216336676,02/02/2022 16:16,6315464182,02/02/2022 16:15,non-hateful,,,italian-2629,Fa male vedere tutta questa gente che dice che le vite dei gay non hanno valore.,
3216336677,02/02/2022 19:29,6315630074,02/02/2022 19:29,hateful,,,italian-2029,"A mio parere, questi musulmani dovrebbero essere condannati a morte.",
3216336677,02/02/2022 19:48,6315643391,02/02/2022 19:48,hateful,,,italian-2029,"A mio parere, questi musulmani dovrebbero essere condannati a morte.",
3216336677,02/02/2022 20:01,6315650169,02/02/2022 19:56,hateful,,,italian-2029,"A mio parere, questi musulmani dovrebbero essere condannati a morte.",
3216336678,02/03/2022 17:23,6316913730,02/03/2022 17:22,hateful,unrealistic,,italian-3276,Ho davvero intenzione di ammazzarequella donna.,
3216336678,02/03/2022 17:25,6316915591,02/03/2022 17:24,hateful,,,italian-3276,Ho davvero intenzione di ammazzarequella donna.,
3216336678,02/03/2022 17:26,6316916416,02/03/2022 17:23,hateful,unrealistic,,italian-3276,Ho davvero intenzione di ammazzarequella donna.,
3216336679,02/03/2022 20:15,6317138229,02/03/2022 20:14,hateful,,,italian-903,Sono solo un mucchio di mangiabanane.,
3216336679,02/03/2022 22:05,6317215411,02/03/2022 22:04,hateful,,,italian-903,Sono solo un mucchio di mangiabanane.,
3216336679,02/03/2022 22:09,6317221058,02/03/2022 22:04,hateful,,,italian-903,Sono solo un mucchio di mangiabanane.,
3216336680,02/02/2022 16:55,6315502110,02/02/2022 16:54,hateful,,,italian-440,Il mio cane è più intelligente di qualsiasi donna.,
3216336680,02/02/2022 17:54,6315548112,02/02/2022 17:52,hateful,,,italian-440,Il mio cane è più intelligente di qualsiasi donna.,
3216336680,02/02/2022 17:54,6315548434,02/02/2022 17:53,hateful,,,italian-440,Il mio cane è più intelligente di qualsiasi donna.,
3216336681,02/02/2022 17:17,6315519157,02/02/2022 17:16,hateful,unrealistic,,italian-3313,Non posso credere a questotranvione.,
3216336681,02/02/2022 18:24,6315569793,02/02/2022 18:23,hateful,unrealistic,,italian-3313,Non posso credere a questotranvione.,
3216336681,02/02/2022 18:26,6315571558,02/02/2022 18:24,hateful,,,italian-3313,Non posso credere a questotranvione.,
3216336682,02/02/2022 17:40,6315537369,02/02/2022 17:40,hateful,unrealistic,,italian-3600,Permettere ad altri tr4ns di andare al governo rovinerà il nostro paese.,
3216336682,02/02/2022 18:54,6315589532,02/02/2022 18:54,hateful,,,italian-3600,Permettere ad altri tr4ns di andare al governo rovinerà il nostro paese.,
3216336682,02/02/2022 18:57,6315591003,02/02/2022 18:55,hateful,,,italian-3600,Permettere ad altri tr4ns di andare al governo rovinerà il nostro paese.,
3216336683,02/03/2022 15:55,6316839864,02/03/2022 15:53,hateful,unrealistic,,italian-2982,Le vite delle donne non vaglono assolutamente nulla.,
3216336683,02/03/2022 17:12,6316906082,02/03/2022 17:11,hateful,,,italian-2982,Le vite delle donne non vaglono assolutamente nulla.,
3216336683,02/03/2022 17:15,6316908057,02/03/2022 17:11,hateful,,,italian-2982,Le vite delle donne non vaglono assolutamente nulla.,
3216336684,02/03/2022 13:10,6316692098,02/03/2022 13:10,hateful,,,italian-647,Tortureremo questi disabili senza pietà.,
3216336684,02/03/2022 13:50,6316724944,02/03/2022 13:47,hateful,,,italian-647,Tortureremo questi disabili senza pietà.,
3216336684,02/03/2022 14:32,6316757820,02/03/2022 14:31,hateful,,,italian-647,Tortureremo questi disabili senza pietà.,
3216336685,02/03/2022 01:05,6315974683,02/03/2022 01:00,hateful,,,italian-1085,Le persone di colore sono tutte delle complete stronze.,
3216336685,02/03/2022 01:37,6316020991,02/03/2022 01:33,hateful,,,italian-1085,Le persone di colore sono tutte delle complete stronze.,
3216336685,02/03/2022 02:17,6316074306,02/03/2022 02:16,hateful,,,italian-1085,Le persone di colore sono tutte delle complete stronze.,
3216336686,02/03/2022 09:37,6316525904,02/03/2022 09:34,hateful,,,italian-587,Sparerò alla prossima donna che vedo.,
3216336686,02/03/2022 12:27,6316657233,02/03/2022 12:26,hateful,,,italian-587,Sparerò alla prossima donna che vedo.,
3216336686,02/03/2022 12:43,6316670405,02/03/2022 12:38,hateful,,,italian-587,Sparerò alla prossima donna che vedo.,
3216336687,02/02/2022 19:18,6315623227,02/02/2022 19:18,hateful,,,italian-1933,Credo fermamente che solo le donne possano essere così ignoranti.,
3216336687,02/02/2022 19:33,6315634005,02/02/2022 19:33,hateful,,,italian-1933,Credo fermamente che solo le donne possano essere così ignoranti.,
3216336687,02/02/2022 19:34,6315634429,02/02/2022 19:34,hateful,,,italian-1933,Credo fermamente che solo le donne possano essere così ignoranti.,
3216336688,02/03/2022 03:55,6316191300,02/03/2022 03:54,hateful,,,italian-918,Non sei altro che un ritardato.,
3216336688,02/03/2022 05:23,6316312495,02/03/2022 05:20,hateful,,,italian-918,Non sei altro che un ritardato.,
3216336688,02/03/2022 07:28,6316437803,02/03/2022 07:27,hateful,,,italian-918,Non sei altro che un ritardato.,
3216336689,02/03/2022 13:25,6316703843,02/03/2022 13:24,non-hateful,unrealistic,,italian-2577,Dire che odiate le donne dimostra quanto siete traviati.,
3216336689,02/03/2022 14:47,6316768627,02/03/2022 14:46,non-hateful,,,italian-2577,Dire che odiate le donne dimostra quanto siete traviati.,
3216336689,02/03/2022 15:22,6316806855,02/03/2022 15:18,non-hateful,,,italian-2577,Dire che odiate le donne dimostra quanto siete traviati.,
3216336690,02/03/2022 18:01,6316947354,02/03/2022 18:00,non-hateful,,,italian-2905,Taglierò le loro gole razziste.,
3216336690,02/03/2022 18:49,6316989172,02/03/2022 18:47,hateful,,,italian-2905,Taglierò le loro gole razziste.,
3216336690,02/03/2022 18:58,6316996077,02/03/2022 18:53,hateful,,,italian-2905,Taglierò le loro gole razziste.,
3216336691,02/03/2022 12:25,6316654960,02/03/2022 12:24,hateful,,,italian-564,Voglio uccidere tutti i musulmani.,
3216336691,02/03/2022 12:46,6316672767,02/03/2022 12:45,hateful,,,italian-564,Voglio uccidere tutti i musulmani.,
3216336691,02/03/2022 13:57,6316731014,02/03/2022 13:53,hateful,,,italian-564,Voglio uccidere tutti i musulmani.,
3216336692,02/02/2022 23:04,6315810169,02/02/2022 22:59,hateful,,,italian-3277,Ho davvero intenzione di ammazzarequella persona di colore.,
3216336692,02/02/2022 23:16,6315824823,02/02/2022 23:12,hateful,,,italian-3277,Ho davvero intenzione di ammazzarequella persona di colore.,
3216336692,02/02/2022 23:37,6315852959,02/02/2022 23:32,hateful,,,italian-3277,Ho davvero intenzione di ammazzarequella persona di colore.,
3216336693,02/03/2022 17:33,6316922705,02/03/2022 17:32,hateful,unrealistic,,italian-1354,Mi farei anche andare bene i trans se non fossero dei cazzoni.,
3216336693,02/03/2022 17:44,6316931818,02/03/2022 17:42,hateful,,,italian-1354,Mi farei anche andare bene i trans se non fossero dei cazzoni.,
3216336693,02/03/2022 17:51,6316937304,02/03/2022 17:46,hateful,,,italian-1354,Mi farei anche andare bene i trans se non fossero dei cazzoni.,
3216336694,02/03/2022 12:25,6316654995,02/03/2022 12:24,hateful,,,italian-2915,Se solo i sessisti come te avessero tutti la gola tagliata.,
3216336694,02/03/2022 12:46,6316672749,02/03/2022 12:45,non-hateful,unrealistic,,italian-2915,Se solo i sessisti come te avessero tutti la gola tagliata.,
3216336694,02/03/2022 13:57,6316731019,02/03/2022 13:53,non-hateful,,,italian-2915,Se solo i sessisti come te avessero tutti la gola tagliata.,
3216336695,02/03/2022 14:00,6316733283,02/03/2022 14:00,non-hateful,unrealistic,,italian-2209,Adoro assolutamente i gay.,
3216336695,02/03/2022 15:22,6316806808,02/03/2022 15:22,non-hateful,,,italian-2209,Adoro assolutamente i gay.,
3216336695,02/03/2022 16:18,6316858455,02/03/2022 16:13,non-hateful,,,italian-2209,Adoro assolutamente i gay.,
3216336696,02/02/2022 17:17,6315519143,02/02/2022 17:16,non-hateful,,,italian-2770,Le microplastiche sono una piaga per la società.,
3216336696,02/02/2022 18:24,6315569772,02/02/2022 18:23,non-hateful,,,italian-2770,Le microplastiche sono una piaga per la società.,
3216336696,02/02/2022 18:26,6315571552,02/02/2022 18:24,non-hateful,,,italian-2770,Le microplastiche sono una piaga per la società.,
3216336697,02/02/2022 17:48,6315543396,02/02/2022 17:48,hateful,,,italian-1274,"Anche se gli immigrati sono gentili a volte, non sono altro che spazzatura umana.",
3216336697,02/02/2022 19:00,6315593262,02/02/2022 18:59,hateful,,,italian-1274,"Anche se gli immigrati sono gentili a volte, non sono altro che spazzatura umana.",
3216336697,02/02/2022 19:02,6315600345,02/02/2022 19:01,hateful,,,italian-1274,"Anche se gli immigrati sono gentili a volte, non sono altro che spazzatura umana.",
3216336698,02/03/2022 17:51,6316938029,02/03/2022 17:50,non-hateful,,,italian-2424,"Cosa ti fa dire cose come ""queste persone di colore mi fanno così tanto schifo""?",
3216336698,02/03/2022 18:30,6316973556,02/03/2022 18:28,hateful,,,italian-2424,"Cosa ti fa dire cose come ""queste persone di colore mi fanno così tanto schifo""?",
3216336698,02/03/2022 18:34,6316977107,02/03/2022 18:32,non-hateful,,,italian-2424,"Cosa ti fa dire cose come ""queste persone di colore mi fanno così tanto schifo""?",
3216336699,02/02/2022 17:03,6315508484,02/02/2022 17:02,hateful,unrealistic,,italian-3050,Fancuol a tutti i musulmani.,
3216336699,02/02/2022 18:03,6315555840,02/02/2022 18:03,hateful,unrealistic,,italian-3050,Fancuol a tutti i musulmani.,
3216336699,02/02/2022 18:10,6315560775,02/02/2022 18:08,hateful,,,italian-3050,Fancuol a tutti i musulmani.,
3216336700,02/03/2022 04:36,6316245624,02/03/2022 04:32,non-hateful,,,italian-2324,Mettere un immigrato al comando è la cosa migliore che si possa fare.,
3216336700,02/03/2022 08:24,6316476674,02/03/2022 08:22,non-hateful,,,italian-2324,Mettere un immigrato al comando è la cosa migliore che si possa fare.,
3216336700,02/03/2022 08:45,6316490150,02/03/2022 08:40,non-hateful,,,italian-2324,Mettere un immigrato al comando è la cosa migliore che si possa fare.,
3216336701,02/02/2022 16:38,6315486170,02/02/2022 16:37,hateful,unrealistic,,italian-3604,Permettere ad altri imm1grati di andare al governo rovinerà il nostro paese.,
3216336701,02/02/2022 17:19,6315520720,02/02/2022 17:18,hateful,,,italian-3604,Permettere ad altri imm1grati di andare al governo rovinerà il nostro paese.,
3216336701,02/02/2022 17:21,6315522144,02/02/2022 17:19,hateful,unrealistic,,italian-3604,Permettere ad altri imm1grati di andare al governo rovinerà il nostro paese.,
3216336702,02/03/2022 18:15,6316960370,02/03/2022 18:14,hateful,,,italian-1682,È ovvio che le persone di colore sono l'esatto contrario di stupide.,
3216336702,02/03/2022 19:24,6317015629,02/03/2022 19:23,non-hateful,,,italian-1682,È ovvio che le persone di colore sono l'esatto contrario di stupide.,
3216336702,02/03/2022 19:26,6317017734,02/03/2022 19:22,non-hateful,,,italian-1682,È ovvio che le persone di colore sono l'esatto contrario di stupide.,
3216336703,02/03/2022 19:29,6317019960,02/03/2022 19:29,non-hateful,,,italian-2358,Abbraccerò te e qualsiasi altro musulmano come te.,
3216336703,02/03/2022 19:45,6317056975,02/03/2022 19:44,non-hateful,,,italian-2358,Abbraccerò te e qualsiasi altro musulmano come te.,
3216336703,02/03/2022 20:13,6317136642,02/03/2022 20:09,non-hateful,,,italian-2358,Abbraccerò te e qualsiasi altro musulmano come te.,
3216336704,02/02/2022 16:49,6315496650,02/02/2022 16:49,hateful,,,italian-3483,Comportamento tipico di un r i c c h i o n e.,
3216336704,02/02/2022 17:44,6315540349,02/02/2022 17:42,non-hateful,,,italian-3483,Comportamento tipico di un r i c c h i o n e.,
3216336704,02/02/2022 17:45,6315540658,02/02/2022 17:44,hateful,unrealistic,,italian-3483,Comportamento tipico di un r i c c h i o n e.,
3216336705,02/03/2022 13:57,6316730550,02/03/2022 13:57,hateful,,,italian-3086,Non c'è niente di peggio di un immgrato.,
3216336705,02/03/2022 15:17,6316800948,02/03/2022 15:16,hateful,,,italian-3086,Non c'è niente di peggio di un immgrato.,
3216336705,02/03/2022 16:05,6316847901,02/03/2022 16:03,hateful,,,italian-3086,Non c'è niente di peggio di un immgrato.,
3216336706,02/02/2022 22:01,6315728509,02/02/2022 21:57,non-hateful,,,italian-1757,Nessun immigrato merita di morire.,
3216336706,02/02/2022 22:01,6315728661,02/02/2022 21:57,non-hateful,,,italian-1757,Nessun immigrato merita di morire.,
3216336706,02/02/2022 22:07,6315736383,02/02/2022 22:05,non-hateful,,,italian-1757,Nessun immigrato merita di morire.,
3216336707,02/03/2022 15:43,6316827237,02/03/2022 15:42,hateful,,,italian-85,Voi trans mi fate vomitare.,
3216336707,02/03/2022 16:52,6316890667,02/03/2022 16:50,hateful,,,italian-85,Voi trans mi fate vomitare.,
3216336707,02/03/2022 16:58,6316896166,02/03/2022 16:54,hateful,,,italian-85,Voi trans mi fate vomitare.,
3216336708,02/03/2022 13:32,6316710464,02/03/2022 13:32,hateful,,,italian-1451,Queste persone di colore non cambieranno. Sradichiamole e basta.,
3216336708,02/03/2022 14:57,6316777515,02/03/2022 14:57,hateful,,,italian-1451,Queste persone di colore non cambieranno. Sradichiamole e basta.,
3216336708,02/03/2022 15:42,6316826330,02/03/2022 15:39,hateful,,,italian-1451,Queste persone di colore non cambieranno. Sradichiamole e basta.,
3216336709,02/03/2022 14:07,6316738745,02/03/2022 14:07,non-hateful,,,italian-2328,Domani abbraccerò un gay.,
3216336709,02/03/2022 15:30,6316814673,02/03/2022 15:29,non-hateful,,,italian-2328,Domani abbraccerò un gay.,
3216336709,02/03/2022 16:38,6316877366,02/03/2022 16:33,non-hateful,,,italian-2328,Domani abbraccerò un gay.,
3216336710,02/02/2022 19:31,6315631391,02/02/2022 19:30,hateful,,,italian-44,Ho scarsa considerazione di questi gay.,
3216336710,02/02/2022 19:52,6315645306,02/02/2022 19:51,hateful,,,italian-44,Ho scarsa considerazione di questi gay.,
3216336710,02/02/2022 20:04,6315651719,02/02/2022 20:02,hateful,,,italian-44,Ho scarsa considerazione di questi gay.,
3216336711,02/02/2022 16:16,6315463275,02/02/2022 16:15,hateful,,,italian-1497,Stiamo parlando di musulmani. Non possono proprio fare a meno di essere delle complete teste di cazzo.,
3216336711,02/02/2022 16:27,6315475059,02/02/2022 16:22,hateful,,,italian-1497,Stiamo parlando di musulmani. Non possono proprio fare a meno di essere delle complete teste di cazzo.,
3216336711,02/02/2022 16:27,6315475216,02/02/2022 16:22,hateful,,,italian-1497,Stiamo parlando di musulmani. Non possono proprio fare a meno di essere delle complete teste di cazzo.,
3216336712,02/02/2022 19:30,6315630754,02/02/2022 19:30,hateful,,,italian-477,Dovremmo testare i nuovi farmaci sui trans prima di testarli sugli animali.,
3216336712,02/02/2022 19:50,6315644372,02/02/2022 19:50,hateful,,,italian-477,Dovremmo testare i nuovi farmaci sui trans prima di testarli sugli animali.,
3216336712,02/02/2022 20:01,6315650239,02/02/2022 19:59,hateful,,,italian-477,Dovremmo testare i nuovi farmaci sui trans prima di testarli sugli animali.,
3216336713,02/03/2022 13:29,6316707791,02/03/2022 13:29,hateful,,,italian-3220,Ho scarsaconsiderazione di queste donne.,
3216336713,02/03/2022 14:53,6316772993,02/03/2022 14:52,hateful,unrealistic,,italian-3220,Ho scarsaconsiderazione di queste donne.,
3216336713,02/03/2022 15:34,6316818778,02/03/2022 15:32,hateful,,,italian-3220,Ho scarsaconsiderazione di queste donne.,
3216336714,02/03/2022 01:48,6316036436,02/03/2022 01:44,hateful,,,italian-674,La fucilazione è l'unica soluzione per i gay.,
3216336714,02/03/2022 02:34,6316097507,02/03/2022 02:30,hateful,,,italian-674,La fucilazione è l'unica soluzione per i gay.,
3216336714,02/03/2022 02:41,6316107886,02/03/2022 02:38,hateful,,,italian-674,La fucilazione è l'unica soluzione per i gay.,
3216336715,02/03/2022 13:57,6316730284,02/03/2022 13:56,hateful,,,italian-683,Morte a tutti i musulmani.,
3216336715,02/03/2022 15:16,6316800356,02/03/2022 15:16,hateful,,,italian-683,Morte a tutti i musulmani.,
3216336715,02/03/2022 16:07,6316849097,02/03/2022 16:02,hateful,,,italian-683,Morte a tutti i musulmani.,
3216336716,02/02/2022 17:18,6315519991,02/02/2022 17:17,hateful,,,italian-1550,Non vale la pena proteggere le vite dei trans.,
3216336716,02/02/2022 18:25,6315570835,02/02/2022 18:24,hateful,,,italian-1550,Non vale la pena proteggere le vite dei trans.,
3216336716,02/02/2022 18:28,6315572887,02/02/2022 18:26,hateful,,,italian-1550,Non vale la pena proteggere le vite dei trans.,
3216336717,02/02/2022 16:19,6315466801,02/02/2022 16:18,hateful,,,italian-525,Mai fidarsi di una sola parola detta da una persona di colore.,
3216336717,02/02/2022 16:32,6315480534,02/02/2022 16:29,hateful,,,italian-525,Mai fidarsi di una sola parola detta da una persona di colore.,
3216336717,02/02/2022 16:33,6315482092,02/02/2022 16:31,hateful,,,italian-525,Mai fidarsi di una sola parola detta da una persona di colore.,
3216336718,02/02/2022 16:07,6315453176,02/02/2022 16:04,hateful,,,italian-671,Sradichiamo queste donne.,
3216336718,02/02/2022 16:07,6315453650,02/02/2022 16:06,hateful,,,italian-671,Sradichiamo queste donne.,
3216336718,02/02/2022 16:12,6315459448,02/02/2022 16:09,hateful,,,italian-671,Sradichiamo queste donne.,
3216336719,02/03/2022 13:53,6316727660,02/03/2022 13:53,non-hateful,,,italian-2693,Devi smettere di chiamare le persone mongoli.,
3216336719,02/03/2022 15:12,6316795805,02/03/2022 15:11,non-hateful,,,italian-2693,Devi smettere di chiamare le persone mongoli.,
3216336719,02/03/2022 16:08,6316850128,02/03/2022 16:03,non-hateful,,,italian-2693,Devi smettere di chiamare le persone mongoli.,
3216336720,02/02/2022 17:31,6315530387,02/02/2022 17:31,hateful,,,italian-1075,Tutti i musulmani di questo paese mi fanno incazzare un sacco.,
3216336720,02/02/2022 18:37,6315578438,02/02/2022 18:37,hateful,,,italian-1075,Tutti i musulmani di questo paese mi fanno incazzare un sacco.,
3216336720,02/02/2022 18:44,6315582194,02/02/2022 18:43,hateful,,,italian-1075,Tutti i musulmani di questo paese mi fanno incazzare un sacco.,
3216336721,02/02/2022 16:14,6315461236,02/02/2022 16:13,hateful,,,italian-1549,Le persone di colore non sono degne di vivere come gli altri esseri umani.,
3216336721,02/02/2022 16:22,6315469909,02/02/2022 16:17,hateful,,,italian-1549,Le persone di colore non sono degne di vivere come gli altri esseri umani.,
3216336721,02/02/2022 16:22,6315469993,02/02/2022 16:17,hateful,,,italian-1549,Le persone di colore non sono degne di vivere come gli altri esseri umani.,
3216336722,02/03/2022 04:43,6316257357,02/03/2022 04:40,hateful,,,italian-199,I disabili come te sono semplicemente patetici.,
3216336722,02/03/2022 08:28,6316479496,02/03/2022 08:26,hateful,,,italian-199,I disabili come te sono semplicemente patetici.,
3216336722,02/03/2022 08:55,6316497171,02/03/2022 08:50,hateful,,,italian-199,I disabili come te sono semplicemente patetici.,
3216336723,02/03/2022 13:15,6316695981,02/03/2022 13:14,non-hateful,unrealistic,,italian-806,Si può solo sperare che qualcuno metta fine a questi trans.,
3216336723,02/03/2022 14:11,6316742160,02/03/2022 14:09,hateful,,,italian-806,Si può solo sperare che qualcuno metta fine a questi trans.,
3216336723,02/03/2022 14:41,6316763972,02/03/2022 14:36,hateful,,,italian-806,Si può solo sperare che qualcuno metta fine a questi trans.,
3216336724,02/03/2022 17:47,6316934561,02/03/2022 17:47,hateful,unrealistic,,italian-3114,Gli immgrati sono feccia.,
3216336724,02/03/2022 18:26,6316970431,02/03/2022 18:22,hateful,,,italian-3114,Gli immgrati sono feccia.,
3216336724,02/03/2022 18:35,6316977888,02/03/2022 18:31,hateful,,,italian-3114,Gli immgrati sono feccia.,
3216336725,02/03/2022 19:27,6317018133,02/03/2022 19:26,non-hateful,,,italian-2363,Rispettiamo i gay.,
3216336725,02/03/2022 19:39,6317045108,02/03/2022 19:38,non-hateful,,,italian-2363,Rispettiamo i gay.,
3216336725,02/03/2022 19:58,6317120819,02/03/2022 19:53,non-hateful,,,italian-2363,Rispettiamo i gay.,
3216336726,02/03/2022 15:46,6316830795,02/03/2022 15:46,hateful,,,italian-633,Spezzerò il collo di un disabile.,
3216336726,02/03/2022 17:00,6316897908,02/03/2022 16:59,hateful,,,italian-633,Spezzerò il collo di un disabile.,
3216336726,02/03/2022 17:03,6316900084,02/03/2022 16:59,hateful,,,italian-633,Spezzerò il collo di un disabile.,
3216336727,02/03/2022 14:11,6316741487,02/03/2022 14:10,hateful,unrealistic,,italian-3339,Comportamento tipico di unatroia.,
3216336727,02/03/2022 15:35,6316819368,02/03/2022 15:34,hateful,unrealistic,,italian-3339,Comportamento tipico di unatroia.,
3216336727,02/03/2022 16:44,6316883077,02/03/2022 16:40,hateful,,,italian-3339,Comportamento tipico di unatroia.,
3216336728,02/02/2022 20:04,6315652002,02/02/2022 20:04,hateful,,,italian-2842,Massacrerò qualsiasi avversario come te.,
3216336728,02/02/2022 20:41,6315669138,02/02/2022 20:40,non-hateful,,,italian-2842,Massacrerò qualsiasi avversario come te.,
3216336728,02/02/2022 20:49,6315681662,02/02/2022 20:44,non-hateful,,,italian-2842,Massacrerò qualsiasi avversario come te.,
3216336729,02/02/2022 21:50,6315721633,02/02/2022 21:45,non-hateful,,,italian-1156,"Figlio di puttana, come è possibile?",
3216336729,02/02/2022 21:51,6315722541,02/02/2022 21:50,non-hateful,,,italian-1156,"Figlio di puttana, come è possibile?",
3216336729,02/02/2022 21:52,6315722583,02/02/2022 21:47,non-hateful,,,italian-1156,"Figlio di puttana, come è possibile?",
3216336730,02/03/2022 17:59,6316946135,02/03/2022 17:59,hateful,,,italian-701,I trans dovrebbero essere tutti uccisi.,
3216336730,02/03/2022 18:46,6316986979,02/03/2022 18:45,hateful,,,italian-701,I trans dovrebbero essere tutti uccisi.,
3216336730,02/03/2022 18:49,6316989511,02/03/2022 18:45,hateful,,,italian-701,I trans dovrebbero essere tutti uccisi.,
3216336731,02/02/2022 20:01,6315650598,02/02/2022 19:59,hateful,unrealistic,,italian-3383,Voi t r a n s mi fate vomitare.,
3216336731,02/02/2022 20:39,6315668376,02/02/2022 20:34,hateful,,,italian-3383,Voi t r a n s mi fate vomitare.,
3216336731,02/02/2022 20:40,6315668763,02/02/2022 20:39,hateful,,,italian-3383,Voi t r a n s mi fate vomitare.,
3216336732,02/03/2022 13:09,6316690641,02/03/2022 13:08,hateful,unrealistic,,italian-559,Le donne non hanno posto in un paese civile come questo.,
3216336732,02/03/2022 13:39,6316716041,02/03/2022 13:39,hateful,,,italian-559,Le donne non hanno posto in un paese civile come questo.,
3216336732,02/03/2022 14:30,6316756763,02/03/2022 14:30,hateful,,,italian-559,Le donne non hanno posto in un paese civile come questo.,
3216336733,02/03/2022 17:55,6316941966,02/03/2022 17:55,hateful,unrealistic,,italian-3535,Od1o le donne.,
3216336733,02/03/2022 18:39,6316981006,02/03/2022 18:39,hateful,,,italian-3535,Od1o le donne.,
