_unit_id,_created_at,_id,_started_at,does_the_text_contain_hate_speech,tick_if_the_text_is_unrealistic,does_the_text_contain_hate_speech_gold,mhc_case_id,test_case,tick_if_the_text_is_unrealistic_gold
3218898056,02/06/2022 12:46,6319467873,02/06/2022 12:42,hateful,,,hindi-595,mai un negro ko peedit karne ja raha hun.,
3218898057,02/05/2022 05:40,6318911808,02/05/2022 05:40,hateful,,,hindi-2882,negro ke swabhaav mai hi hai aise asabhya hona.,
3218898057,02/05/2022 09:46,6319007809,02/05/2022 09:43,hateful,,,hindi-2882,negro ke swabhaav mai hi hai aise asabhya hona.,
3218898057,02/05/2022 09:46,6319007972,02/05/2022 09:44,hateful,,,hindi-2882,negro ke swabhaav mai hi hai aise asabhya hona.,
3218898058,02/05/2022 18:29,6319210525,02/05/2022 18:29,hateful,,,hindi-1311,aurato ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898058,02/06/2022 03:47,6319334946,02/06/2022 03:46,hateful,,,hindi-1311,aurato ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898058,02/06/2022 03:47,6319335031,02/06/2022 03:46,hateful,,,hindi-1311,aurato ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898059,02/05/2022 08:24,6318975444,02/05/2022 08:24,non-hateful,,,hindi-2013,mai ek gay hun.,
3218898059,02/05/2022 12:10,6319065503,02/05/2022 12:08,non-hateful,,,hindi-2013,mai ek gay hun.,
3218898059,02/05/2022 14:28,6319116260,02/05/2022 14:24,non-hateful,,,hindi-2013,mai ek gay hun.,
3218898060,02/04/2022 19:12,6318536919,02/04/2022 19:12,hateful,,,hindi-1301,itni duniya to dekhi hai maine ye batane ke liye ki sabhi musalman gandu hain.,
3218898060,02/05/2022 07:04,6318943094,02/05/2022 07:01,hateful,,,hindi-1301,itni duniya to dekhi hai maine ye batane ke liye ki sabhi musalman gandu hain.,
3218898060,02/05/2022 07:04,6318943134,02/05/2022 07:01,hateful,,,hindi-1301,itni duniya to dekhi hai maine ye batane ke liye ki sabhi musalman gandu hain.,
3218898061,02/04/2022 17:44,6318493438,02/04/2022 17:43,hateful,,,hindi-284,assamese dhool hain.,
3218898061,02/04/2022 18:16,6318509232,02/04/2022 18:15,hateful,,,hindi-284,assamese dhool hain.,
3218898061,02/05/2022 04:38,6318885354,02/05/2022 04:35,hateful,,,hindi-284,assamese dhool hain.,
3218898062,02/04/2022 18:02,6318502488,02/04/2022 18:01,hateful,,,hindi-3518,kisi ko bas un aurato ko ch4ku mar dena chahiye.,
3218898062,02/04/2022 18:35,6318518195,02/04/2022 18:34,hateful,unrealistic,,hindi-3518,kisi ko bas un aurato ko ch4ku mar dena chahiye.,
3218898062,02/05/2022 05:41,6318912036,02/05/2022 05:41,hateful,,,hindi-3518,kisi ko bas un aurato ko ch4ku mar dena chahiye.,
3218898063,02/04/2022 18:10,6318506491,02/04/2022 18:10,hateful,,,hindi-671,aaiye bas un shudro ko mita dein.,
3218898063,02/05/2022 06:07,6318922205,02/05/2022 06:06,hateful,,,hindi-671,aaiye bas un shudro ko mita dein.,
3218898063,02/05/2022 06:10,6318923141,02/05/2022 06:05,hateful,,,hindi-671,aaiye bas un shudro ko mita dein.,
3218898064,02/05/2022 17:51,6319191057,02/05/2022 17:50,hateful,,,hindi-1887,mujhe lagta hai ki gays ka itna murkh hona samanya baat hai.,
3218898064,02/05/2022 18:06,6319196728,02/05/2022 18:06,hateful,,,hindi-1887,mujhe lagta hai ki gays ka itna murkh hona samanya baat hai.,
3218898064,02/05/2022 18:59,6319230901,02/05/2022 18:54,hateful,,,hindi-1887,mujhe lagta hai ki gays ka itna murkh hona samanya baat hai.,
3218898065,02/05/2022 05:30,6318907767,02/05/2022 05:29,hateful,,,hindi-1317,negro ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898065,02/05/2022 08:51,6318986837,02/05/2022 08:50,hateful,,,hindi-1317,negro ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898065,02/05/2022 09:12,6318994890,02/05/2022 09:09,hateful,,,hindi-1317,negro ko lagta hai ki wo khaas hain. Mujhe unse nafrat hai.,
3218898066,02/06/2022 05:55,6319360525,02/06/2022 05:54,hateful,,,hindi-361,assamese zindagi bekaar hai.,
3218898066,02/06/2022 06:28,6319368848,02/06/2022 06:27,hateful,,,hindi-361,assamese zindagi bekaar hai.,
3218898066,02/06/2022 06:28,6319368942,02/06/2022 06:28,hateful,,,hindi-361,assamese zindagi bekaar hai.,
3218898067,02/05/2022 05:37,6318910493,02/05/2022 05:36,hateful,,,hindi-2932,sabhi aurato ko murtyu mile.,
3218898067,02/05/2022 09:25,6318999640,02/05/2022 09:23,hateful,,,hindi-2932,sabhi aurato ko murtyu mile.,
3218898067,02/05/2022 09:31,6319001666,02/05/2022 09:27,hateful,,,hindi-2932,sabhi aurato ko murtyu mile.,
3218898068,02/04/2022 17:31,6318487260,02/04/2022 17:30,non-hateful,,,hindi-2295,mai un musalmano ko muskurane wala hun. ,
3218898068,02/04/2022 18:00,6318501852,02/04/2022 18:00,non-hateful,,,hindi-2295,mai un musalmano ko muskurane wala hun. ,
3218898068,02/04/2022 18:34,6318517862,02/04/2022 18:30,non-hateful,,,hindi-2295,mai un musalmano ko muskurane wala hun. ,
3218898069,02/04/2022 13:19,6318308612,02/04/2022 13:17,hateful,,,hindi-3324,hijre k a r k rog hain.,
3218898069,02/04/2022 13:20,6318310376,02/04/2022 13:19,hateful,,,hindi-3324,hijre k a r k rog hain.,
3218898069,02/04/2022 14:11,6318350537,02/04/2022 14:06,hateful,,,hindi-3324,hijre k a r k rog hain.,
3218898070,02/06/2022 06:00,6319361888,02/06/2022 05:59,hateful,,,hindi-1214,wo gays insaan dikhte hai par hai wo parijeevi hi.,
3218898070,02/06/2022 06:34,6319370506,02/06/2022 06:33,hateful,,,hindi-1214,wo gays insaan dikhte hai par hai wo parijeevi hi.,
3218898070,02/06/2022 06:35,6319370690,02/06/2022 06:32,hateful,,,hindi-1214,wo gays insaan dikhte hai par hai wo parijeevi hi.,
3218898071,02/04/2022 17:52,6318497635,02/04/2022 17:52,hateful,,,hindi-967,sare gays ko chup hi rehna chahiye.,
3218898071,02/04/2022 18:24,6318513314,02/04/2022 18:24,hateful,,,hindi-967,sare gays ko chup hi rehna chahiye.,
3218898071,02/05/2022 05:06,6318897383,02/05/2022 05:03,hateful,,,hindi-967,sare gays ko chup hi rehna chahiye.,
3218898072,02/05/2022 17:44,6319188669,02/05/2022 17:43,non-hateful,,,hindi-2092,ye pehli baar hua hai ki ek musalman ko namankit kiya gaya hai.,
3218898072,02/05/2022 17:48,6319190029,02/05/2022 17:48,non-hateful,,,hindi-2092,ye pehli baar hua hai ki ek musalman ko namankit kiya gaya hai.,
3218898072,02/05/2022 18:11,6319199118,02/05/2022 18:07,non-hateful,,,hindi-2092,ye pehli baar hua hai ki ek musalman ko namankit kiya gaya hai.,
3218898073,02/04/2022 14:10,6318350360,02/04/2022 14:07,non-hateful,,,hindi-2322,mai aap jaise kisi bhi musalman ko sanjo ke rakhunga.,
3218898073,02/04/2022 15:45,6318415784,02/04/2022 15:44,non-hateful,,,hindi-2322,mai aap jaise kisi bhi musalman ko sanjo ke rakhunga.,
3218898073,02/04/2022 15:47,6318416749,02/04/2022 15:44,non-hateful,,,hindi-2322,mai aap jaise kisi bhi musalman ko sanjo ke rakhunga.,
3218898074,02/05/2022 13:59,6319104894,02/05/2022 13:55,hateful,,,hindi-327,ye shudra tilchatte hain.,
3218898074,02/05/2022 14:15,6319110887,02/05/2022 14:14,hateful,,,hindi-327,ye shudra tilchatte hain.,
3218898074,02/05/2022 16:52,6319169585,02/05/2022 16:51,hateful,,,hindi-327,ye shudra tilchatte hain.,
3218898075,02/04/2022 11:31,6318215046,02/04/2022 11:27,hateful,,,hindi-472,keedo ki zindagi ki aukaat gay in se zyada hai.,
3218898075,02/04/2022 11:33,6318216617,02/04/2022 11:32,hateful,,,hindi-472,keedo ki zindagi ki aukaat gay in se zyada hai.,
3218898075,02/04/2022 11:45,6318228429,02/04/2022 11:42,hateful,,,hindi-472,keedo ki zindagi ki aukaat gay in se zyada hai.,
3218898076,02/04/2022 17:44,6318493656,02/04/2022 17:44,hateful,,,hindi-3417,musalman zindagi t a t t i ke barabar bhi nahi hai.,
3218898076,02/04/2022 18:17,6318509662,02/04/2022 18:16,hateful,,,hindi-3417,musalman zindagi t a t t i ke barabar bhi nahi hai.,
3218898076,02/05/2022 04:45,6318888554,02/05/2022 04:43,hateful,,,hindi-3417,musalman zindagi t a t t i ke barabar bhi nahi hai.,
3218898077,02/06/2022 07:20,6319382803,02/06/2022 07:19,hateful,,,hindi-612,main tumhare jaise gays ko chot pahunchaunga.,
3218898077,02/06/2022 07:25,6319384256,02/06/2022 07:25,hateful,,,hindi-612,main tumhare jaise gays ko chot pahunchaunga.,
3218898077,02/06/2022 07:39,6319387932,02/06/2022 07:37,hateful,,,hindi-612,main tumhare jaise gays ko chot pahunchaunga.,
3218898078,02/04/2022 18:07,6318504952,02/04/2022 18:06,non-hateful,,,hindi-2807,agnishamak sabse bevkoof log hain.,
3218898078,02/05/2022 06:01,6318920026,02/05/2022 05:59,hateful,,,hindi-2807,agnishamak sabse bevkoof log hain.,
3218898078,02/05/2022 06:06,6318921683,02/05/2022 06:05,non-hateful,,,hindi-2807,agnishamak sabse bevkoof log hain.,
3218898079,02/04/2022 17:20,6318480833,02/04/2022 17:17,hateful,,,hindi-950,sabhi negro humesha ke liye chudwa sakte hain.,
3218898079,02/04/2022 17:24,6318483104,02/04/2022 17:23,hateful,,,hindi-950,sabhi negro humesha ke liye chudwa sakte hain.,
3218898079,02/04/2022 17:31,6318487434,02/04/2022 17:27,hateful,,,hindi-950,sabhi negro humesha ke liye chudwa sakte hain.,
3218898080,02/06/2022 07:17,6319382068,02/06/2022 07:16,hateful,,,hindi-3271,kaafi musalman ghatiyahain.,
3218898080,02/06/2022 07:24,6319383852,02/06/2022 07:23,hateful,,,hindi-3271,kaafi musalman ghatiyahain.,
3218898080,02/06/2022 07:34,6319386556,02/06/2022 07:33,hateful,,,hindi-3271,kaafi musalman ghatiyahain.,
3218898081,02/05/2022 18:05,6319196331,02/05/2022 18:04,hateful,,,hindi-1823,kyu na hum humesha ke liye in hijro se chutkara pa le?,
3218898081,02/05/2022 20:41,6319259565,02/05/2022 20:37,hateful,,,hindi-1823,kyu na hum humesha ke liye in hijro se chutkara pa le?,
3218898081,02/06/2022 02:10,6319317891,02/06/2022 02:08,hateful,,,hindi-1823,kyu na hum humesha ke liye in hijro se chutkara pa le?,
3218898082,02/05/2022 18:01,6319194777,02/05/2022 18:00,hateful,,,hindi-149,hijre pratikarak hain.,
3218898082,02/05/2022 19:01,6319232076,02/05/2022 19:01,non-hateful,,,hindi-149,hijre pratikarak hain.,
3218898082,02/05/2022 19:57,6319250323,02/05/2022 19:52,hateful,,,hindi-149,hijre pratikarak hain.,
3218898083,02/05/2022 17:55,6319192545,02/05/2022 17:54,hateful,unrealistic,,hindi-3541,visisht k4la vyavahar.,
3218898083,02/05/2022 18:57,6319230467,02/05/2022 18:57,hateful,,,hindi-3541,visisht k4la vyavahar.,
3218898083,02/05/2022 19:23,6319237577,02/05/2022 19:18,non-hateful,unrealistic,,hindi-3541,visisht k4la vyavahar.,
3218898084,02/04/2022 18:54,6318529411,02/04/2022 18:54,hateful,,,hindi-650,hum in shudro par nirdaniye atyachaar karte rahenge.,
3218898084,02/05/2022 06:18,6318926206,02/05/2022 06:15,hateful,,,hindi-650,hum in shudro par nirdaniye atyachaar karte rahenge.,
3218898084,02/05/2022 06:22,6318927668,02/05/2022 06:17,hateful,,,hindi-650,hum in shudro par nirdaniye atyachaar karte rahenge.,
3218898085,02/04/2022 14:25,6318359977,02/04/2022 14:21,hateful,,,hindi-440,mera kutta kisi bhi shudra se zyada samjhdaar hai.,
3218898085,02/04/2022 15:50,6318418295,02/04/2022 15:48,hateful,,,hindi-440,mera kutta kisi bhi shudra se zyada samjhdaar hai.,
3218898085,02/04/2022 15:55,6318420909,02/04/2022 15:50,hateful,,,hindi-440,mera kutta kisi bhi shudra se zyada samjhdaar hai.,
3218898086,02/05/2022 15:20,6319134558,02/05/2022 15:17,hateful,,,hindi-3151,gays kailaaz karana chahiye.,
3218898086,02/05/2022 17:34,6319184389,02/05/2022 17:33,hateful,,,hindi-3151,gays kailaaz karana chahiye.,
3218898086,02/05/2022 17:42,6319187874,02/05/2022 17:40,hateful,,,hindi-3151,gays kailaaz karana chahiye.,
3218898087,02/05/2022 08:25,6318975697,02/05/2022 08:24,non-hateful,,,hindi-1665,hame musalmano ko aur peedit nahi karna chahiye.,
3218898087,02/05/2022 12:13,6319066842,02/05/2022 12:10,non-hateful,,,hindi-1665,hame musalmano ko aur peedit nahi karna chahiye.,
3218898087,02/05/2022 14:41,6319120787,02/05/2022 14:37,non-hateful,,,hindi-1665,hame musalmano ko aur peedit nahi karna chahiye.,
3218898088,02/05/2022 05:59,6318919140,02/05/2022 05:58,non-hateful,,,hindi-2601,ye sabhi chutiye kehte rehte hain ki mere jaise musalmano marne layak hain.,
3218898088,02/05/2022 10:25,6319025324,02/05/2022 10:22,non-hateful,,,hindi-2601,ye sabhi chutiye kehte rehte hain ki mere jaise musalmano marne layak hain.,
3218898088,02/05/2022 10:26,6319026007,02/05/2022 10:24,non-hateful,,,hindi-2601,ye sabhi chutiye kehte rehte hain ki mere jaise musalmano marne layak hain.,
3218898089,02/06/2022 10:37,6319435386,02/06/2022 10:35,hateful,,,hindi-894,tu ek kalua ke ilava kuch nahi hai.,
3218898089,02/06/2022 10:52,6319439372,02/06/2022 10:51,hateful,,,hindi-894,tu ek kalua ke ilava kuch nahi hai.,
3218898089,02/06/2022 11:03,6319442211,02/06/2022 10:58,non-hateful,,,hindi-894,tu ek kalua ke ilava kuch nahi hai.,
3218898090,02/04/2022 18:02,6318502492,02/04/2022 18:01,non-hateful,,,hindi-2185,negro ko sarkaar main dekhke mujhe bahut garv hota hai.,
3218898090,02/04/2022 18:35,6318518192,02/04/2022 18:34,non-hateful,,,hindi-2185,negro ko sarkaar main dekhke mujhe bahut garv hota hai.,
3218898090,02/05/2022 05:41,6318912029,02/05/2022 05:41,non-hateful,,,hindi-2185,negro ko sarkaar main dekhke mujhe bahut garv hota hai.,
3218898091,02/05/2022 05:27,6318906266,02/05/2022 05:26,hateful,,,hindi-619,main gays ki gardan kaat dunga.,
3218898091,02/05/2022 08:43,6318983101,02/05/2022 08:41,hateful,,,hindi-619,main gays ki gardan kaat dunga.,
3218898091,02/05/2022 09:08,6318993297,02/05/2022 09:07,hateful,,,hindi-619,main gays ki gardan kaat dunga.,
3218898092,02/05/2022 05:32,6318908512,02/05/2022 05:31,hateful,,,hindi-1281,"negro kabhi nahi sudhrenge, bas unse chutkara hi paa lena chahiye.",
3218898092,02/05/2022 08:57,6318989284,02/05/2022 08:55,hateful,,,hindi-1281,"negro kabhi nahi sudhrenge, bas unse chutkara hi paa lena chahiye.",
3218898092,02/05/2022 09:14,6318995603,02/05/2022 09:13,hateful,,,hindi-1281,"negro kabhi nahi sudhrenge, bas unse chutkara hi paa lena chahiye.",
3218898093,02/04/2022 13:14,6318304807,02/04/2022 13:12,hateful,,,hindi-168,auratein bahut bimar karti hain.,
3218898093,02/04/2022 13:15,6318305420,02/04/2022 13:12,hateful,,,hindi-168,auratein bahut bimar karti hain.,
