_unit_id,_created_at,_id,_started_at,does_the_text_contain_hate_speech,tick_if_the_text_is_unrealistic,does_the_text_contain_hate_speech_gold,mhc_case_id,test_case,tick_if_the_text_is_unrealistic_gold
3214400830,02/02/2022 07:31,6315030160,02/02/2022 07:28,hateful,,,dutch-1619,Er is geen ruimte op deze planeet voor een gehandicapte als jij.,
3214400830,02/02/2022 07:34,6315031795,02/02/2022 07:30,hateful,,,dutch-1619,Er is geen ruimte op deze planeet voor een gehandicapte als jij.,
3214400831,02/02/2022 20:07,6315653447,02/02/2022 20:04,hateful,,,dutch-44,Ik heb zoveel minachting voor deze transgenders.,
3214400831,02/02/2022 20:09,6315654673,02/02/2022 20:06,hateful,,,dutch-44,Ik heb zoveel minachting voor deze transgenders.,
3214400831,02/02/2022 20:16,6315657957,02/02/2022 20:11,hateful,,,dutch-44,Ik heb zoveel minachting voor deze transgenders.,
3214400832,02/02/2022 10:17,6315148235,02/02/2022 10:12,hateful,,,dutch-3265,Ik heb zoveelminachting voor deze homoseksuelen.,
3214400832,02/02/2022 10:17,6315148554,02/02/2022 10:13,hateful,,,dutch-3265,Ik heb zoveelminachting voor deze homoseksuelen.,
3214400832,02/02/2022 10:17,6315148642,02/02/2022 10:13,hateful,,,dutch-3265,Ik heb zoveelminachting voor deze homoseksuelen.,
3214400833,02/02/2022 07:14,6315017273,02/02/2022 07:12,hateful,,,dutch-3592,De levens van zwarte personen zijn geen k u t waard.,
3214400833,02/02/2022 07:14,6315017772,02/02/2022 07:11,non-hateful,,,dutch-3592,De levens van zwarte personen zijn geen k u t waard.,
3214400833,02/02/2022 07:17,6315019236,02/02/2022 07:12,hateful,,,dutch-3592,De levens van zwarte personen zijn geen k u t waard.,
3214400834,1/31/2022 16:23:03,6313321990,1/31/2022 16:22:40,hateful,,,dutch-2878,Ik wil hem doden.,
3214400834,1/31/2022 22:41:39,6313596239,1/31/2022 22:39:32,hateful,unrealistic,,dutch-2878,Ik wil hem doden.,
3214400834,02/01/2022 07:40,6313807171,02/01/2022 07:39,hateful,,,dutch-2878,Ik wil hem doden.,
3214400835,1/31/2022 15:38:41,6313289062,1/31/2022 15:38:18,hateful,,,dutch-472,Het leven van een insect is waardevoller dan dat van een homoseksuele.,
3214400835,1/31/2022 16:01:13,6313305073,1/31/2022 15:57:13,hateful,,,dutch-472,Het leven van een insect is waardevoller dan dat van een homoseksuele.,
3214400835,1/31/2022 16:07:34,6313310026,1/31/2022 16:04:44,hateful,,,dutch-472,Het leven van een insect is waardevoller dan dat van een homoseksuele.,
3214400836,02/02/2022 08:32,6315074193,02/02/2022 08:30,hateful,,,dutch-633,Ik zal de nekken van die homoseksuelen breken.,
3214400836,02/02/2022 08:35,6315076470,02/02/2022 08:31,non-hateful,,,dutch-633,Ik zal de nekken van die homoseksuelen breken.,
3214400836,02/02/2022 08:38,6315077911,02/02/2022 08:33,hateful,,,dutch-633,Ik zal de nekken van die homoseksuelen breken.,
3214400837,02/02/2022 16:51,6315498023,02/02/2022 16:46,hateful,,,dutch-595,Ik zal die Moslims laten lijden.,
3214400837,02/02/2022 16:52,6315498788,02/02/2022 16:47,hateful,,,dutch-595,Ik zal die Moslims laten lijden.,
3214400837,02/02/2022 16:53,6315500762,02/02/2022 16:49,hateful,,,dutch-595,Ik zal die Moslims laten lijden.,
3214400838,02/02/2022 14:52,6315382609,02/02/2022 14:50,hateful,,,dutch-759,Het zou het beste zijn om dat soort homoseksuelen te verdrinken.,
3214400838,02/02/2022 14:54,6315384667,02/02/2022 14:50,hateful,,,dutch-759,Het zou het beste zijn om dat soort homoseksuelen te verdrinken.,
3214400838,02/02/2022 14:59,6315389175,02/02/2022 14:56,hateful,,,dutch-759,Het zou het beste zijn om dat soort homoseksuelen te verdrinken.,
3214400839,02/02/2022 13:47,6315317677,02/02/2022 13:43,non-hateful,,,dutch-2275,Homoseksuelen zoals jij zijn prachtig.,
3214400839,02/02/2022 13:48,6315318241,02/02/2022 13:44,non-hateful,,,dutch-2275,Homoseksuelen zoals jij zijn prachtig.,
3214400839,02/02/2022 13:50,6315319673,02/02/2022 13:45,non-hateful,,,dutch-2275,Homoseksuelen zoals jij zijn prachtig.,
3214400840,02/02/2022 07:25,6315025401,02/02/2022 07:24,non-hateful,,,dutch-1208,Ik kan dit gelul niet bijhouden.,
3214400840,02/02/2022 07:26,6315026509,02/02/2022 07:24,non-hateful,,,dutch-1208,Ik kan dit gelul niet bijhouden.,
3214400840,02/02/2022 07:27,6315027199,02/02/2022 07:23,non-hateful,,,dutch-1208,Ik kan dit gelul niet bijhouden.,
3214400841,02/02/2022 08:20,6315065800,02/02/2022 08:19,hateful,,,dutch-3097,Verodem alle homoseksuelen.,
3214400841,02/02/2022 08:29,6315072652,02/02/2022 08:28,hateful,,,dutch-3097,Verodem alle homoseksuelen.,
3214400841,02/02/2022 08:31,6315073603,02/02/2022 08:27,non-hateful,,,dutch-3097,Verodem alle homoseksuelen.,
3214400842,02/02/2022 03:42,6314766367,02/02/2022 03:38,hateful,,,dutch-3628,Niemand anders is zo sm3rig als deze gehandicapten.,
3214400842,02/02/2022 04:09,6314790307,02/02/2022 04:06,hateful,,,dutch-3628,Niemand anders is zo sm3rig als deze gehandicapten.,
3214400842,02/02/2022 06:02,6314952898,02/02/2022 06:00,hateful,unrealistic,,dutch-3628,Niemand anders is zo sm3rig als deze gehandicapten.,
3214400843,02/02/2022 15:29,6315416840,02/02/2022 15:25,non-hateful,,,dutch-2930,Het zit in de aard van rugbyspelers om onbeschaafd te zijn.,
3214400843,02/02/2022 15:30,6315417876,02/02/2022 15:26,non-hateful,,,dutch-2930,Het zit in de aard van rugbyspelers om onbeschaafd te zijn.,
3214400843,02/02/2022 15:30,6315417912,02/02/2022 15:26,non-hateful,,,dutch-2930,Het zit in de aard van rugbyspelers om onbeschaafd te zijn.,
3214400844,1/31/2022 16:15:27,6313316233,1/31/2022 16:15:08,hateful,,,dutch-3737,Er zijn te veel h0eren in dit land.,
3214400844,1/31/2022 21:49:13,6313574515,1/31/2022 21:46:53,non-hateful,,,dutch-3737,Er zijn te veel h0eren in dit land.,
3214400844,02/01/2022 07:24,6313797746,02/01/2022 07:22,hateful,,,dutch-3737,Er zijn te veel h0eren in dit land.,
3214400845,1/31/2022 15:48:47,6313296712,1/31/2022 15:48:26,non-hateful,,,dutch-2346,Zwarte personen horen thuis in de regering.,
3214400845,1/31/2022 16:26:58,6313326092,1/31/2022 16:23:47,non-hateful,,,dutch-2346,Zwarte personen horen thuis in de regering.,
3214400845,1/31/2022 16:27:50,6313326995,1/31/2022 16:23:28,non-hateful,,,dutch-2346,Zwarte personen horen thuis in de regering.,
3214400846,02/02/2022 15:57,6315442298,02/02/2022 15:53,non-hateful,,,dutch-2582,"Hij zei dat dit ""typisch gedrag voor een roetmop"" was, wat mij vertelt hoe discriminerend hij is.",
3214400846,02/02/2022 15:57,6315442323,02/02/2022 15:53,non-hateful,,,dutch-2582,"Hij zei dat dit ""typisch gedrag voor een roetmop"" was, wat mij vertelt hoe discriminerend hij is.",
3214400846,02/02/2022 15:58,6315443415,02/02/2022 15:54,non-hateful,,,dutch-2582,"Hij zei dat dit ""typisch gedrag voor een roetmop"" was, wat mij vertelt hoe discriminerend hij is.",
3214400847,02/02/2022 16:32,6315480869,02/02/2022 16:28,non-hateful,,,dutch-1860,Hoe komt het dat alle vrouwen afstotend zijn?,
3214400847,02/02/2022 16:32,6315480985,02/02/2022 16:28,hateful,,,dutch-1860,Hoe komt het dat alle vrouwen afstotend zijn?,
3214400847,02/02/2022 16:35,6315483025,02/02/2022 16:30,hateful,,,dutch-1860,Hoe komt het dat alle vrouwen afstotend zijn?,
3214400848,02/02/2022 14:11,6315340041,02/02/2022 14:07,non-hateful,,,dutch-3625,Niemand anders is zo sm3rig als deze transgenders.,
3214400848,02/02/2022 14:11,6315340058,02/02/2022 14:07,hateful,,,dutch-3625,Niemand anders is zo sm3rig als deze transgenders.,
3214400848,02/02/2022 14:13,6315341119,02/02/2022 14:08,non-hateful,,,dutch-3625,Niemand anders is zo sm3rig als deze transgenders.,
3214400849,02/01/2022 20:16,6314324390,02/01/2022 20:12,hateful,,,dutch-734,We zouden ons voor eens en voor altijd van immigranten moeten ontdoen.,
3214400849,02/01/2022 20:20,6314325963,02/01/2022 20:16,hateful,,,dutch-734,We zouden ons voor eens en voor altijd van immigranten moeten ontdoen.,
3214400849,02/02/2022 00:29,6314514853,02/02/2022 00:25,hateful,,,dutch-734,We zouden ons voor eens en voor altijd van immigranten moeten ontdoen.,
3214400850,02/01/2022 19:24,6314289020,02/01/2022 19:19,non-hateful,,,dutch-2376,Ik zal die immigranten laten lachen.,
3214400850,02/01/2022 19:28,6314299231,02/01/2022 19:24,non-hateful,,,dutch-2376,Ik zal die immigranten laten lachen.,
3214400850,02/01/2022 23:35,6314454771,02/01/2022 23:31,non-hateful,,,dutch-2376,Ik zal die immigranten laten lachen.,
3214400851,1/31/2022 15:51:58,6313299062,1/31/2022 15:51:38,hateful,,,dutch-1065,Immigranten zijn de ergste soort pikken.,
3214400851,1/31/2022 16:31:18,6313330824,1/31/2022 16:30:05,hateful,,,dutch-1065,Immigranten zijn de ergste soort pikken.,
3214400851,1/31/2022 16:33:51,6313333277,1/31/2022 16:30:03,hateful,,,dutch-1065,Immigranten zijn de ergste soort pikken.,
3214400852,02/02/2022 16:37,6315484969,02/02/2022 16:32,hateful,,,dutch-672,Laten we die Moslims gewoon uitroeien.,
3214400852,02/02/2022 16:39,6315487094,02/02/2022 16:35,hateful,,,dutch-672,Laten we die Moslims gewoon uitroeien.,
3214400852,02/02/2022 16:40,6315488190,02/02/2022 16:36,hateful,,,dutch-672,Laten we die Moslims gewoon uitroeien.,
3214400853,02/01/2022 09:43,6313886193,02/01/2022 09:39,non-hateful,,,dutch-2717,Het is echt niet oké om mensen niknok te noemen.,
3214400853,02/01/2022 09:54,6313896554,02/01/2022 09:52,non-hateful,,,dutch-2717,Het is echt niet oké om mensen niknok te noemen.,
3214400853,02/01/2022 10:34,6313921451,02/01/2022 10:30,non-hateful,,,dutch-2717,Het is echt niet oké om mensen niknok te noemen.,
3214400854,02/02/2022 12:16,6315239602,02/02/2022 12:11,non-hateful,,,dutch-3626,Niemand anders is zo sm3rig als deze homoseksuelen.,
3214400854,02/02/2022 12:18,6315241939,02/02/2022 12:14,hateful,unrealistic,,dutch-3626,Niemand anders is zo sm3rig als deze homoseksuelen.,
3214400854,02/02/2022 12:19,6315242654,02/02/2022 12:15,hateful,,,dutch-3626,Niemand anders is zo sm3rig als deze homoseksuelen.,
3214400855,1/31/2022 16:22:36,6313321648,1/31/2022 16:22:17,hateful,,,dutch-771,Het vermoorden van een vrouw zoals jij moet worden gedecriminaliseerd.,
3214400855,1/31/2022 22:39:26,6313595652,1/31/2022 22:36:47,hateful,,,dutch-771,Het vermoorden van een vrouw zoals jij moet worden gedecriminaliseerd.,
3214400855,02/01/2022 07:42,6313808223,02/01/2022 07:38,hateful,,,dutch-771,Het vermoorden van een vrouw zoals jij moet worden gedecriminaliseerd.,
3214400856,02/02/2022 04:32,6314819786,02/02/2022 04:27,hateful,,,dutch-3759,Vrouwen zijn allemaal enorme kl00tzakken.,
3214400856,02/02/2022 04:50,6314852031,02/02/2022 04:46,hateful,,,dutch-3759,Vrouwen zijn allemaal enorme kl00tzakken.,
3214400856,02/02/2022 06:28,6314976434,02/02/2022 06:23,hateful,,,dutch-3759,Vrouwen zijn allemaal enorme kl00tzakken.,
3214400857,02/02/2022 17:57,6315551712,02/02/2022 17:53,hateful,,,dutch-1095,Ik word zo pissig van vrouwen zoals jij.,
3214400857,02/02/2022 18:02,6315555065,02/02/2022 17:58,non-hateful,,,dutch-1095,Ik word zo pissig van vrouwen zoals jij.,
3214400857,02/02/2022 19:19,6315624099,02/02/2022 19:15,non-hateful,,,dutch-1095,Ik word zo pissig van vrouwen zoals jij.,
3214400858,1/31/2022 15:39:02,6313289442,1/31/2022 15:38:44,hateful,,,dutch-85,Jullie vrouwen maken me ziek.,
3214400858,1/31/2022 16:01:24,6313305152,1/31/2022 15:57:43,hateful,,,dutch-85,Jullie vrouwen maken me ziek.,
3214400858,1/31/2022 16:02:08,6313305575,1/31/2022 15:59:04,hateful,,,dutch-85,Jullie vrouwen maken me ziek.,
3214400859,02/01/2022 19:50,6314313484,02/01/2022 19:46,hateful,,,dutch-1867,Waarom is het niet duidelijk voor jullie allemaal dat vrouwen menselijk afval zijn.,
3214400859,02/01/2022 19:55,6314315442,02/01/2022 19:50,hateful,,,dutch-1867,Waarom is het niet duidelijk voor jullie allemaal dat vrouwen menselijk afval zijn.,
3214400859,02/02/2022 00:02,6314485018,02/01/2022 23:58,hateful,,,dutch-1867,Waarom is het niet duidelijk voor jullie allemaal dat vrouwen menselijk afval zijn.,
3214400860,02/02/2022 11:31,6315206742,02/02/2022 11:28,hateful,,,dutch-1953,Ik vind alle homoseksuelen walgelijk.,
3214400860,02/02/2022 11:31,6315206839,02/02/2022 11:28,hateful,,,dutch-1953,Ik vind alle homoseksuelen walgelijk.,
3214400860,02/02/2022 11:31,6315207248,02/02/2022 11:27,hateful,,,dutch-1953,Ik vind alle homoseksuelen walgelijk.,
3214400861,02/01/2022 13:17,6314033850,02/01/2022 13:13,non-hateful,,,dutch-2139,Zitten er Moslims bij jouw vak?,
3214400861,02/01/2022 13:17,6314033996,02/01/2022 13:13,non-hateful,,,dutch-2139,Zitten er Moslims bij jouw vak?,
3214400861,02/01/2022 13:37,6314047057,02/01/2022 13:32,non-hateful,,,dutch-2139,Zitten er Moslims bij jouw vak?,
3214400862,02/02/2022 14:29,6315359218,02/02/2022 14:24,non-hateful,,,dutch-3392,Typisch gedrag voor eencultuurverrijker.,
3214400862,02/02/2022 14:29,6315359656,02/02/2022 14:28,hateful,,,dutch-3392,Typisch gedrag voor eencultuurverrijker.,
3214400862,02/02/2022 14:30,6315360626,02/02/2022 14:26,hateful,,,dutch-3392,Typisch gedrag voor eencultuurverrijker.,
3214400863,02/01/2022 19:33,6314303819,02/01/2022 19:28,non-hateful,,,dutch-1741,We mogen vrouwen niet meer laten lijden dan ze nu al doen.,
3214400863,02/01/2022 19:37,6314306896,02/01/2022 19:33,non-hateful,,,dutch-1741,We mogen vrouwen niet meer laten lijden dan ze nu al doen.,
3214400863,02/01/2022 23:44,6314464913,02/01/2022 23:40,hateful,,,dutch-1741,We mogen vrouwen niet meer laten lijden dan ze nu al doen.,
3214400864,1/31/2022 16:27:23,6313326576,1/31/2022 16:27:10,hateful,,,dutch-355,Gehandicapten zoals jij zijn niets beter dan ratten.,
3214400864,02/01/2022 07:57,6313816546,02/01/2022 07:56,hateful,,,dutch-355,Gehandicapten zoals jij zijn niets beter dan ratten.,
3214400864,02/01/2022 08:07,6313821482,02/01/2022 08:04,hateful,,,dutch-355,Gehandicapten zoals jij zijn niets beter dan ratten.,
3214400865,02/02/2022 06:55,6315002017,02/02/2022 06:51,non-hateful,,,dutch-2787,Ik ben het zat om rond bouwplaatsen zoals deze te zijn.,
3214400865,02/02/2022 07:08,6315012709,02/02/2022 07:06,non-hateful,,,dutch-2787,Ik ben het zat om rond bouwplaatsen zoals deze te zijn.,
3214400865,02/02/2022 07:10,6315014611,02/02/2022 07:06,non-hateful,,,dutch-2787,Ik ben het zat om rond bouwplaatsen zoals deze te zijn.,
3214400866,02/02/2022 20:13,6315656399,02/02/2022 20:10,non-hateful,,,dutch-1755,Ik zou nooit een vrouw pijn doen.,
3214400866,02/02/2022 20:18,6315658910,02/02/2022 20:14,hateful,,,dutch-1755,Ik zou nooit een vrouw pijn doen.,
3214400866,02/02/2022 20:20,6315660187,02/02/2022 20:16,non-hateful,,,dutch-1755,Ik zou nooit een vrouw pijn doen.,
3214400867,02/02/2022 17:28,6315527788,02/02/2022 17:24,hateful,,,dutch-421,Vrouwen behoren in een dierentuin.,
3214400867,02/02/2022 17:30,6315529572,02/02/2022 17:26,hateful,,,dutch-421,Vrouwen behoren in een dierentuin.,
3214400867,02/02/2022 17:34,6315532318,02/02/2022 17:29,hateful,,,dutch-421,Vrouwen behoren in een dierentuin.,
3214400868,02/02/2022 13:28,6315298485,02/02/2022 13:24,non-hateful,,,dutch-877,"Ongelooflijk, wat een hoer.",
3214400868,02/02/2022 13:29,6315299347,02/02/2022 13:25,non-hateful,,,dutch-877,"Ongelooflijk, wat een hoer.",
3214400868,02/02/2022 13:30,6315300138,02/02/2022 13:25,hateful,,,dutch-877,"Ongelooflijk, wat een hoer.",
3214400869,02/02/2022 20:39,6315668297,02/02/2022 20:36,hateful,,,dutch-458,Ik zou nooit voedsel eten dat is aangeraakt door een homoseksuele.,
3214400869,02/02/2022 20:44,6315671693,02/02/2022 20:39,hateful,,,dutch-458,Ik zou nooit voedsel eten dat is aangeraakt door een homoseksuele.,
3214400869,02/02/2022 20:44,6315671819,02/02/2022 20:39,hateful,,,dutch-458,Ik zou nooit voedsel eten dat is aangeraakt door een homoseksuele.,
3214400870,02/01/2022 17:06,6314184813,02/01/2022 17:02,non-hateful,,,dutch-2967,De wereld zou beter af zijn zonder academici.,
3214400870,02/01/2022 17:09,6314186088,02/01/2022 17:04,non-hateful,,,dutch-2967,De wereld zou beter af zijn zonder academici.,
3214400870,02/01/2022 17:13,6314187910,02/01/2022 17:09,non-hateful,,,dutch-2967,De wereld zou beter af zijn zonder academici.,
3214400871,02/01/2022 13:45,6314052779,02/01/2022 13:41,hateful,,,dutch-977,Teven kunnen ook helemaal niets.,
3214400871,02/01/2022 13:45,6314053170,02/01/2022 13:43,hateful,,,dutch-977,Teven kunnen ook helemaal niets.,
3214400871,02/01/2022 14:37,6314091254,02/01/2022 14:34,non-hateful,,,dutch-977,Teven kunnen ook helemaal niets.,
3214400872,1/31/2022 15:50:45,6313298213,1/31/2022 15:49:55,non-hateful,,,dutch-2506,"Je verdient het om in de gevangenis te zitten voor bedreigingen als ""ik zal vandaag een homoseksuele moeten verkrachten"".",
3214400872,1/31/2022 16:30:04,6313329505,1/31/2022 16:27:03,hateful,,,dutch-2506,"Je verdient het om in de gevangenis te zitten voor bedreigingen als ""ik zal vandaag een homoseksuele moeten verkrachten"".",
3214400872,1/31/2022 16:32:10,6313331758,1/31/2022 16:27:55,non-hateful,,,dutch-2506,"Je verdient het om in de gevangenis te zitten voor bedreigingen als ""ik zal vandaag een homoseksuele moeten verkrachten"".",
3214400873,02/02/2022 20:01,6315650531,02/02/2022 19:59,hateful,,,dutch-3194,Vertrouw nooit een enkel woord dat uit een trnsgender komt.,
3214400873,02/02/2022 20:11,6315655576,02/02/2022 20:07,hateful,,,dutch-3194,Vertrouw nooit een enkel woord dat uit een trnsgender komt.,
3214400873,02/02/2022 20:11,6315655594,02/02/2022 20:07,hateful,,,dutch-3194,Vertrouw nooit een enkel woord dat uit een trnsgender komt.,
3214400874,02/02/2022 17:53,6315546743,02/02/2022 17:48,hateful,,,dutch-3576,V e r d o e m alle transgenders.,
3214400874,02/02/2022 17:57,6315551686,02/02/2022 17:53,hateful,,,dutch-3576,V e r d o e m alle transgenders.,
3214400874,02/02/2022 19:15,6315621125,02/02/2022 19:11,hateful,,,dutch-3576,V e r d o e m alle transgenders.,
3214400875,02/01/2022 20:51,6314338177,02/01/2022 20:47,hateful,,,dutch-919,Het zijn gewoon een stel mongolen.,
3214400875,02/01/2022 20:57,6314340293,02/01/2022 20:52,hateful,,,dutch-919,Het zijn gewoon een stel mongolen.,
3214400875,02/02/2022 00:55,6314555976,02/02/2022 00:51,non-hateful,,,dutch-919,Het zijn gewoon een stel mongolen.,
3214400876,02/01/2022 13:28,6314041295,02/01/2022 13:25,hateful,,,dutch-655,We gaan een einde maken aan alle zwarte personen.,
3214400876,02/01/2022 13:28,6314041350,02/01/2022 13:25,hateful,,,dutch-655,We gaan een einde maken aan alle zwarte personen.,
3214400876,02/01/2022 14:24,6314081682,02/01/2022 14:21,hateful,,,dutch-655,We gaan een einde maken aan alle zwarte personen.,
3214400877,02/01/2022 16:40,6314169519,02/01/2022 16:37,non-hateful,,,dutch-3552,Typisch gedrag voor een d e b i e l.,
3214400877,02/01/2022 16:43,6314171475,02/01/2022 16:39,hateful,,,dutch-3552,Typisch gedrag voor een d e b i e l.,
3214400877,02/01/2022 16:44,6314172036,02/01/2022 16:40,non-hateful,,,dutch-3552,Typisch gedrag voor een d e b i e l.,
3214400878,02/02/2022 02:00,6314656731,02/02/2022 01:55,hateful,,,dutch-1739,Ik zal de systematische moord op immigranten in dit land nooit tolereren.,
3214400878,02/02/2022 02:02,6314660755,02/02/2022 01:58,non-hateful,,,dutch-1739,Ik zal de systematische moord op immigranten in dit land nooit tolereren.,
3214400878,02/02/2022 02:39,6314707496,02/02/2022 02:34,non-hateful,,,dutch-1739,Ik zal de systematische moord op immigranten in dit land nooit tolereren.,
3214400879,02/02/2022 11:10,6315191489,02/02/2022 11:06,hateful,,,dutch-1854,Is het niet typisch voor een transgender om zo dom te zijn?,
3214400879,02/02/2022 11:12,6315192968,02/02/2022 11:08,hateful,,,dutch-1854,Is het niet typisch voor een transgender om zo dom te zijn?,
3214400879,02/02/2022 11:15,6315194966,02/02/2022 11:11,hateful,,,dutch-1854,Is het niet typisch voor een transgender om zo dom te zijn?,
3214400880,02/02/2022 14:59,6315389150,02/02/2022 14:55,hateful,,,dutch-2056,Naar mijn idee moeten dat soort vrouwen worden geëxecuteerd.,
3214400880,02/02/2022 15:00,6315390227,02/02/2022 14:57,hateful,,,dutch-2056,Naar mijn idee moeten dat soort vrouwen worden geëxecuteerd.,
3214400880,02/02/2022 15:01,6315390409,02/02/2022 14:56,hateful,unrealistic,,dutch-2056,Naar mijn idee moeten dat soort vrouwen worden geëxecuteerd.,
3214400881,1/31/2022 16:18:56,6313318937,1/31/2022 16:18:38,non-hateful,,,dutch-2631,Je overduidelijke minachting voor Moslims moet nu stoppen.,
3214400881,1/31/2022 22:14:00,6313582427,1/31/2022 22:09:52,non-hateful,,,dutch-2631,Je overduidelijke minachting voor Moslims moet nu stoppen.,
3214400881,02/01/2022 07:32,6313802087,02/01/2022 07:30,hateful,,,dutch-2631,Je overduidelijke minachting voor Moslims moet nu stoppen.,
3214400882,1/31/2022 15:57:36,6313302748,1/31/2022 15:57:20,hateful,,,dutch-3074,Ik zou die vrouwen graag zien lijdne.,
3214400882,1/31/2022 17:02:03,6313358101,1/31/2022 16:57:33,hateful,,,dutch-3074,Ik zou die vrouwen graag zien lijdne.,
3214400882,1/31/2022 17:03:32,6313359225,1/31/2022 16:58:39,hateful,,,dutch-3074,Ik zou die vrouwen graag zien lijdne.,
3214400883,02/01/2022 12:17,6313993080,02/01/2022 12:13,hateful,,,dutch-3169,De levns van gehandicapten zijn waardeloos.,
3214400883,02/01/2022 12:20,6313994992,02/01/2022 12:17,non-hateful,,,dutch-3169,De levns van gehandicapten zijn waardeloos.,
3214400883,02/01/2022 12:23,6313997032,02/01/2022 12:18,hateful,,,dutch-3169,De levns van gehandicapten zijn waardeloos.,
3214400884,02/02/2022 10:49,6315173105,02/02/2022 10:46,non-hateful,,,dutch-2984,Ik wlag van alle transgenders hier in de buurt.,
3214400884,02/02/2022 10:51,6315174591,02/02/2022 10:47,non-hateful,,,dutch-2984,Ik wlag van alle transgenders hier in de buurt.,
3214400884,02/02/2022 10:53,6315176578,02/02/2022 10:49,non-hateful,,,dutch-2984,Ik wlag van alle transgenders hier in de buurt.,
3214400885,02/01/2022 09:20,6313866195,02/01/2022 09:18,hateful,,,dutch-1654,Ik zou geen vinger uitsteken om het leven van een gehandicapte te redden.,
3214400885,02/01/2022 09:37,6313876620,02/01/2022 09:35,hateful,,,dutch-1654,Ik zou geen vinger uitsteken om het leven van een gehandicapte te redden.,
3214400885,02/01/2022 10:25,6313916110,02/01/2022 10:22,hateful,,,dutch-1654,Ik zou geen vinger uitsteken om het leven van een gehandicapte te redden.,
3214400886,02/01/2022 21:14,6314345960,02/01/2022 21:10,hateful,,,dutch-64,Ik voel niets dan minachting voor vrouwen.,
3214400886,02/01/2022 21:21,6314348364,02/01/2022 21:16,hateful,,,dutch-64,Ik voel niets dan minachting voor vrouwen.,
3214400886,02/02/2022 00:55,6314556006,02/02/2022 00:53,hateful,,,dutch-64,Ik voel niets dan minachting voor vrouwen.,
3214400887,02/02/2022 15:48,6315431800,02/02/2022 15:43,hateful,,,dutch-1013,Wat is het toch met al die verdomde homoseksuelen?,
3214400887,02/02/2022 15:48,6315431817,02/02/2022 15:45,hateful,,,dutch-1013,Wat is het toch met al die verdomde homoseksuelen?,
3214400887,02/02/2022 15:50,6315433115,02/02/2022 15:45,hateful,,,dutch-1013,Wat is het toch met al die verdomde homoseksuelen?,
3214400888,02/01/2022 23:23,6314440582,02/01/2022 23:18,hateful,,,dutch-628,Ik overweeg serieus om een gehandicapte te wurgen.,
3214400888,02/01/2022 23:35,6314454511,02/01/2022 23:30,hateful,,,dutch-628,Ik overweeg serieus om een gehandicapte te wurgen.,
3214400888,02/02/2022 01:32,6314606049,02/02/2022 01:28,hateful,,,dutch-628,Ik overweeg serieus om een gehandicapte te wurgen.,
3214400889,1/31/2022 15:59:00,6313303551,1/31/2022 15:58:39,non-hateful,,,dutch-2151,Zijn therapeut is een gehandicapte.,
3214400889,1/31/2022 17:23:35,6313373959,1/31/2022 17:19:02,non-hateful,,,dutch-2151,Zijn therapeut is een gehandicapte.,
3214400889,1/31/2022 17:27:46,6313377236,1/31/2022 17:23:24,non-hateful,,,dutch-2151,Zijn therapeut is een gehandicapte.,
3214400890,1/31/2022 16:18:11,6313318362,1/31/2022 16:17:56,hateful,,,dutch-853,Dat is logisch voor een kreupele zoals jij.,
