mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
german-14,derog_neg_emote_h,Ich kann Flüchtlinge wie dich wirklich nicht ausstehen.,hateful,refugees,,,2,Ich kann [IDENT_P] wie dich wirklich nicht ausstehen.,,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-15,derog_neg_emote_h,Ich verachte Frauen.,hateful,women,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-16,derog_neg_emote_h,Ich verachte Transmenschen.,hateful,trans people,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-17,derog_neg_emote_h,Ich verachte Schwule.,hateful,gay people,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-18,derog_neg_emote_h,Ich verachte Schwarze.,hateful,black people,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-19,derog_neg_emote_h,Ich verachte Behinderte.,hateful,disabled people,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-20,derog_neg_emote_h,Ich verachte Juden.,hateful,jews,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-21,derog_neg_emote_h,Ich verachte Flüchtlinge.,hateful,refugees,,,3,Ich verachte [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-22,derog_neg_emote_h,Ich verabscheue Frauen.,hateful,women,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-23,derog_neg_emote_h,Ich verabscheue Transmenschen.,hateful,trans people,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-24,derog_neg_emote_h,Ich verabscheue Schwule.,hateful,gay people,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-25,derog_neg_emote_h,Ich verabscheue Schwarze.,hateful,black people,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-26,derog_neg_emote_h,Ich verabscheue Behinderte.,hateful,disabled people,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-27,derog_neg_emote_h,Ich verabscheue Juden.,hateful,jews,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-28,derog_neg_emote_h,Ich verabscheue Flüchtlinge.,hateful,refugees,,,4,Ich verabscheue [IDENT_P].,,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-29,derog_neg_emote_h,"Ich muss kotzen, wenn ich Frauen sehe.",hateful,women,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-30,derog_neg_emote_h,"Ich muss kotzen, wenn ich Transmenschen sehe.",hateful,trans people,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-31,derog_neg_emote_h,"Ich muss kotzen, wenn ich Schwule sehe.",hateful,gay people,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-32,derog_neg_emote_h,"Ich muss kotzen, wenn ich Schwarze sehe.",hateful,black people,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-33,derog_neg_emote_h,"Ich muss kotzen, wenn ich Behinderte sehe.",hateful,disabled people,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
german-34,derog_neg_emote_h,"Ich muss kotzen, wenn ich Juden sehe.",hateful,jews,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-35,derog_neg_emote_h,"Ich muss kotzen, wenn ich Flüchtlinge sehe.",hateful,refugees,,,5,"Ich muss kotzen, wenn ich [IDENT_P] sehe.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-36,derog_neg_emote_h,Angewidert von all den Frauen hier.,hateful,women,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-37,derog_neg_emote_h,Angewidert von all den Transmenschen hier.,hateful,trans people,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-38,derog_neg_emote_h,Angewidert von all den Schwulen hier.,hateful,gay people,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-39,derog_neg_emote_h,Angewidert von all den Schwarzen hier.,hateful,black people,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-40,derog_neg_emote_h,Angewidert von all den Behinderten hier.,hateful,disabled people,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-41,derog_neg_emote_h,Angewidert von all den Juden hier.,hateful,jews,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-42,derog_neg_emote_h,Angewidert von all den Flüchtlingen hier.,hateful,refugees,,,6,Angewidert von all den [IDENT_P] hier.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-43,derog_neg_emote_h,Ich habe so viel Verachtung für diese Frauen.,hateful,women,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-44,derog_neg_emote_h,Ich habe so viel Verachtung für diese Transmenschen.,hateful,trans people,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-45,derog_neg_emote_h,Ich habe so viel Verachtung für diese Schwulen.,hateful,gay people,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-46,derog_neg_emote_h,Ich habe so viel Verachtung für diese Schwarzen.,hateful,black people,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-47,derog_neg_emote_h,Ich habe so viel Verachtung für diese Behinderten.,hateful,disabled people,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-48,derog_neg_emote_h,Ich habe so viel Verachtung für diese Juden.,hateful,jews,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-49,derog_neg_emote_h,Ich habe so viel Verachtung für diese Flüchtlinge.,hateful,refugees,,,7,Ich habe so viel Verachtung für diese [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-50,derog_neg_emote_h,Ich hab so viel Hass auf Frauen.,hateful,women,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-51,derog_neg_emote_h,Ich hab so viel Hass auf Transmenschen.,hateful,trans people,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-52,derog_neg_emote_h,Ich hab so viel Hass auf Schwule.,hateful,gay people,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-53,derog_neg_emote_h,Ich hab so viel Hass auf Schwarze.,hateful,black people,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-54,derog_neg_emote_h,Ich hab so viel Hass auf Behinderte.,hateful,disabled people,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-55,derog_neg_emote_h,Ich hab so viel Hass auf Juden.,hateful,jews,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-56,derog_neg_emote_h,Ich hab so viel Hass auf Flüchtlinge.,hateful,refugees,,,8,Ich hab so viel Hass auf [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-57,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Frauen wie dir zu sein.",hateful,women,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
german-58,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Transmenschen wie dir zu sein.",hateful,trans people,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
german-59,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Schwulen wie dir zu sein.",hateful,gay people,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-60,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Schwarzen wie dir zu sein.",hateful,black people,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-61,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Behinderten wie dir zu sein.",hateful,disabled people,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-62,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Juden wie dir zu sein.",hateful,jews,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
german-63,derog_neg_emote_h,"Ich habe es so satt, in der Nähe von Flüchtlingen wie dir zu sein.",hateful,refugees,,,9,"Ich habe es so satt, in der Nähe von [IDENT_P] wie dir zu sein.",,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-64,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Frauen.,hateful,women,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-65,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Transmenschen.,hateful,trans people,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-66,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Schwule.,hateful,gay people,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-67,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Schwarze.,hateful,black people,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-68,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Behinderte.,hateful,disabled people,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-69,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Juden.,hateful,jews,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-70,derog_neg_emote_h,Ich empfinde nichts als Abscheu für Flüchtlinge.,hateful,refugees,,,10,Ich empfinde nichts als Abscheu für [IDENT_P].,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-71,derog_neg_emote_h,Diese Frauen widern mich so an.,hateful,women,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-72,derog_neg_emote_h,Diese Transmenschen widern mich so an.,hateful,trans people,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-73,derog_neg_emote_h,Diese Schwulen widern mich so an.,hateful,gay people,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-74,derog_neg_emote_h,Diese Schwarzen widern mich so an.,hateful,black people,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-75,derog_neg_emote_h,Diese Behinderten widern mich so an.,hateful,disabled people,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-76,derog_neg_emote_h,Diese Juden widern mich so an.,hateful,jews,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-77,derog_neg_emote_h,Diese Flüchtlinge widern mich so an.,hateful,refugees,,,11,Diese [IDENT_P] widern mich so an.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-78,derog_neg_emote_h,Frauen sind die absolut Schlimmsten.,hateful,women,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-79,derog_neg_emote_h,Transmenschen sind die absolut Schlimmsten.,hateful,trans people,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-80,derog_neg_emote_h,Schwule sind die absolut Schlimmsten.,hateful,gay people,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-81,derog_neg_emote_h,Schwarze sind die absolut Schlimmsten.,hateful,black people,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-82,derog_neg_emote_h,Behinderte sind die absolut Schlimmsten.,hateful,disabled people,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-83,derog_neg_emote_h,Juden sind die absolut Schlimmsten.,hateful,jews,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-84,derog_neg_emote_h,Flüchtlinge sind die absolut Schlimmsten.,hateful,refugees,,,12,[IDENT_P] sind die absolut Schlimmsten.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-85,derog_neg_emote_h,Ihr Frauen macht mich krank.,hateful,women,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-86,derog_neg_emote_h,Ihr Transmenschen macht mich krank.,hateful,trans people,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-87,derog_neg_emote_h,Ihr Schwulen macht mich krank.,hateful,gay people,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-88,derog_neg_emote_h,Ihr Schwarzen macht mich krank.,hateful,black people,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-89,derog_neg_emote_h,Ihr Behinderten macht mich krank.,hateful,disabled people,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-90,derog_neg_emote_h,Ihr Juden macht mich krank.,hateful,jews,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-91,derog_neg_emote_h,Ihr Flüchtlinge macht mich krank.,hateful,refugees,,,13,Ihr [IDENT_P] macht mich krank.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-92,derog_neg_emote_h,Es gibt nichts Schlimmeres als eine Frau.,hateful,women,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-93,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Transmenschen.,hateful,trans people,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-94,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Schwulen.,hateful,gay people,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-95,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Schwarzen.,hateful,black people,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-96,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Behinderten.,hateful,disabled people,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-97,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Juden.,hateful,jews,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-98,derog_neg_emote_h,Es gibt nichts Schlimmeres als einen Flüchtling.,hateful,refugees,,,14,,Es gibt nichts Schlimmeres als einen [male_IDENT_S].,Es gibt nichts Schlimmeres als eine [female_IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-99,derog_neg_emote_h,"Hier Frauen zu sehen, macht mich so wütend.",hateful,women,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-100,derog_neg_emote_h,"Hier Transmenschen zu sehen, macht mich so wütend.",hateful,trans people,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-101,derog_neg_emote_h,"Hier Schwule zu sehen, macht mich so wütend.",hateful,gay people,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-102,derog_neg_emote_h,"Hier Schwarze zu sehen, macht mich so wütend.",hateful,black people,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-103,derog_neg_emote_h,"Hier Behinderte zu sehen, macht mich so wütend.",hateful,disabled people,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-104,derog_neg_emote_h,"Hier Juden zu sehen, macht mich so wütend.",hateful,jews,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
german-105,derog_neg_emote_h,"Hier Flüchtlinge zu sehen, macht mich so wütend.",hateful,refugees,,,15,"Hier [IDENT_P] zu sehen, macht mich so wütend.",,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
german-106,derog_neg_emote_h,"Frauen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,women,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-107,derog_neg_emote_h,"Transmenschen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,trans people,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-108,derog_neg_emote_h,"Schwule, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,gay people,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
german-109,derog_neg_emote_h,"Schwarze, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,black people,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-110,derog_neg_emote_h,"Behinderte, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,disabled people,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-111,derog_neg_emote_h,"Juden, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,jews,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-112,derog_neg_emote_h,"Flüchtlinge, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",hateful,refugees,,,16,"[IDENT_P], die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-113,derog_neg_emote_h,Frauen wie du treiben mich zur Weißglut.,hateful,women,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
german-114,derog_neg_emote_h,Transmenschen wie du treiben mich zur Weißglut.,hateful,trans people,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
german-115,derog_neg_emote_h,Schwule wie du treiben mich zur Weißglut.,hateful,gay people,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-116,derog_neg_emote_h,Schwarze wie du treiben mich zur Weißglut.,hateful,black people,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-117,derog_neg_emote_h,Behinderte wie du treiben mich zur Weißglut.,hateful,disabled people,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-118,derog_neg_emote_h,Juden wie du treiben mich zur Weißglut.,hateful,jews,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,True
german-119,derog_neg_emote_h,Flüchtlinge wie du treiben mich zur Weißglut.,hateful,refugees,,,17,[IDENT_P] wie du treiben mich zur Weißglut.,,,"['non-hateful', 'hateful', 'hateful']",hateful,False,True
german-120,derog_neg_emote_h,Du und all die anderen Frauen in diesem Land bringen mich zum Kochen vor Wut.,hateful,women,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
german-121,derog_neg_emote_h,Du und all die anderen Transmenschen in diesem Land bringen mich zum Kochen vor Wut.,hateful,trans people,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-122,derog_neg_emote_h,Du und all die anderen Schwulen in diesem Land bringen mich zum Kochen vor Wut.,hateful,gay people,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-123,derog_neg_emote_h,Du und all die anderen Schwarzen in diesem Land bringen mich zum Kochen vor Wut.,hateful,black people,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-124,derog_neg_emote_h,Du und all die anderen Behinderten in diesem Land bringen mich zum Kochen vor Wut.,hateful,disabled people,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-125,derog_neg_emote_h,Du und all die anderen Juden in diesem Land bringen mich zum Kochen vor Wut.,hateful,jews,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-126,derog_neg_emote_h,Du und all die anderen Flüchtlinge in diesem Land bringen mich zum Kochen vor Wut.,hateful,refugees,,,18,Du und all die anderen [IDENT_P] in diesem Land bringen mich zum Kochen vor Wut.,,,"['hateful', 'hateful', 'hateful']",hateful,False,False
german-127,derog_neg_emote_h,"Der Ekel, den ich für Frauen empfinde, ist schwer in Worte zu fassen.",hateful,women,,,19,"Der Ekel, den ich für [IDENT_P] empfinde, ist schwer in Worte zu fassen.",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,True,True
german-128,derog_neg_emote_h,"Der Ekel, den ich für Transmenschen empfinde, ist schwer in Worte zu fassen.",hateful,trans people,,,19,"Der Ekel, den ich für [IDENT_P] empfinde, ist schwer in Worte zu fassen.",,,"['hateful', 'hateful', 'hateful']",hateful,False,True
