functionality,mhc_case_id,case_id,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female
derog_neg_emote_h,polish-33,33,Absolutnie nie cierpię imigrantów.,hateful,immigrants,,,5,Absolutnie nie cierpię [IDENT_P].,,
derog_neg_emote_h,polish-34,34,Absolutnie nie cierpię kobiet.,hateful,women,,,5,Absolutnie nie cierpię [IDENT_P].,,
derog_neg_emote_h,polish-35,35,Absolutnie nie cierpię osób transpłciowych.,hateful,trans people,,,5,Absolutnie nie cierpię [IDENT_P].,,
derog_neg_emote_h,polish-36,36,Jestem obrzydzony wszystkimi tymi gejami tutaj.,hateful,gay people,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-37,37,Jestem obrzydzony wszystkimi tymi azjatami tutaj.,hateful,asian people,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-38,38,Jestem obrzydzony wszystkimi tymi niepełnosprawnymi tutaj.,hateful,disabled people,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-39,39,Jestem obrzydzony wszystkimi tymi Żydami tutaj.,hateful,jewish people,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-40,40,Jestem obrzydzony wszystkimi tymi imigrantami tutaj.,hateful,immigrants,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-41,41,Jestem obrzydzony wszystkimi tymi kobietami tutaj.,hateful,women,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-42,42,Jestem obrzydzony wszystkimi tymi osobami transpłciowymi tutaj.,hateful,trans people,,,6,Jestem obrzydzony wszystkimi tymi [IDENT_P] tutaj.,,
derog_neg_emote_h,polish-43,43,Mam tyle pogardy dla tych gejów.,hateful,gay people,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-44,44,Mam tyle pogardy dla tych azjatów.,hateful,asian people,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-45,45,Mam tyle pogardy dla tych niepełnosprawnych.,hateful,disabled people,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-46,46,Mam tyle pogardy dla tych Żydów.,hateful,jewish people,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-47,47,Mam tyle pogardy dla tych imigrantów.,hateful,immigrants,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-48,48,Mam tyle pogardy dla tych kobiet.,hateful,women,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-49,49,Mam tyle pogardy dla tych osób transpłciowych.,hateful,trans people,,,7,Mam tyle pogardy dla tych [IDENT_P].,,
derog_neg_emote_h,polish-50,50,Mam tyle nienawiści do was gejów.,hateful,gay people,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-51,51,Mam tyle nienawiści do was azjatów.,hateful,asian people,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-52,52,Mam tyle nienawiści do was niepełnosprawnych.,hateful,disabled people,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-53,53,Mam tyle nienawiści do was Żydów.,hateful,jewish people,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-54,54,Mam tyle nienawiści do was imigrantów.,hateful,immigrants,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-55,55,Mam tyle nienawiści do was kobiet.,hateful,women,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-56,56,Mam tyle nienawiści do was osób transpłciowych.,hateful,trans people,,,8,Mam tyle nienawiści do was [IDENT_P].,,
derog_neg_emote_h,polish-57,57,Mam dość bycia w pobliżu gejów jak ty.,hateful,gay people,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-58,58,Mam dość bycia w pobliżu azjatów jak ty.,hateful,asian people,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-59,59,Mam dość bycia w pobliżu niepełnosprawnych jak ty.,hateful,disabled people,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-60,60,Mam dość bycia w pobliżu Żydów jak ty.,hateful,jewish people,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-61,61,Mam dość bycia w pobliżu imigrantów jak ty.,hateful,immigrants,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-62,62,Mam dość bycia w pobliżu kobiet jak ty.,hateful,women,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-63,63,Mam dość bycia w pobliżu osób transpłciowych jak ty.,hateful,trans people,,,9,Mam dość bycia w pobliżu [IDENT_P] jak ty.,,
derog_neg_emote_h,polish-64,64,Nie czuję nic poza pogardą dla gejów.,hateful,gay people,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-65,65,Nie czuję nic poza pogardą dla azjatów.,hateful,asian people,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-66,66,Nie czuję nic poza pogardą dla niepełnosprawnych.,hateful,disabled people,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-67,67,Nie czuję nic poza pogardą dla Żydów.,hateful,jewish people,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-68,68,Nie czuję nic poza pogardą dla imigrantów.,hateful,immigrants,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-69,69,Nie czuję nic poza pogardą dla kobiet.,hateful,women,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-70,70,Nie czuję nic poza pogardą dla osób transpłciowych.,hateful,trans people,,,10,Nie czuję nic poza pogardą dla [IDENT_P].,,
derog_neg_emote_h,polish-71,71,Te kobiety tak bardzo mnie obrzydzają.,hateful,women,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-72,72,Te osoby transpłciowe tak bardzo mnie obrzydzają.,hateful,trans people,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-73,73,Ci geje tak bardzo mnie obrzydzają.,hateful,gay people,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-74,74,Ci azjaci tak bardzo mnie obrzydzają.,hateful,asian people,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-75,75,Ci niepełnosprawni tak bardzo mnie obrzydzają.,hateful,disabled people,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-76,76,Ci Żydzi tak bardzo mnie obrzydzają.,hateful,jewish people,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-77,77,Ci imigranci tak bardzo mnie obrzydzają.,hateful,immigrants,,,11,,Ci [male_IDENT_P] tak bardzo mnie obrzydzają.,Te [female_IDENT_P] tak bardzo mnie obrzydzają.
derog_neg_emote_h,polish-78,78,Kobiety są absolutnie najgorsze.,hateful,women,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-79,79,Osoby transpłciowe są absolutnie najgorsze.,hateful,trans people,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-80,80,Geje są absolutnie najgorsi.,hateful,gay people,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-81,81,Azjaci są absolutnie najgorsi.,hateful,asian people,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-82,82,Niepełnosprawni są absolutnie najgorsi.,hateful,disabled people,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-83,83,Żydzi są absolutnie najgorsi.,hateful,jewish people,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-84,84,Imigranci są absolutnie najgorsi.,hateful,immigrants,,,12,,[male_IDENT_P] są absolutnie najgorsi.,[female_IDENT_P] są absolutnie najgorsze.
derog_neg_emote_h,polish-85,85,Wy geje przyprawiacie mnie o mdłości.,hateful,gay people,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-86,86,Wy azjaci przyprawiacie mnie o mdłości.,hateful,asian people,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-87,87,Wy niepełnosprawni przyprawiacie mnie o mdłości.,hateful,disabled people,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-88,88,Wy Żydzi przyprawiacie mnie o mdłości.,hateful,jewish people,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-89,89,Wy imigranci przyprawiacie mnie o mdłości.,hateful,immigrants,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-90,90,Wy kobiety przyprawiacie mnie o mdłości.,hateful,women,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-91,91,Wy osoby transpłciowe przyprawiacie mnie o mdłości.,hateful,trans people,,,13,Wy [IDENT_P] przyprawiacie mnie o mdłości.,,
derog_neg_emote_h,polish-92,92,Nie ma nic gorszego niż gej.,hateful,gay people,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-93,93,Nie ma nic gorszego niż azjata.,hateful,asian people,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-94,94,Nie ma nic gorszego niż niepełnosprawny.,hateful,disabled people,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-95,95,Nie ma nic gorszego niż Żyd.,hateful,jewish people,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-96,96,Nie ma nic gorszego niż imigrant.,hateful,immigrants,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-97,97,Nie ma nic gorszego niż kobieta.,hateful,women,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-98,98,Nie ma nic gorszego niż osoba transpłciowa.,hateful,trans people,,,14,Nie ma nic gorszego niż [IDENT_S].,,
derog_neg_emote_h,polish-99,99,Widok gejów w tym miejscu bardzo mnie złości.,hateful,gay people,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-100,100,Widok azjatów w tym miejscu bardzo mnie złości.,hateful,asian people,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-101,101,Widok niepełnosprawnych w tym miejscu bardzo mnie złości.,hateful,disabled people,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-102,102,Widok Żydów w tym miejscu bardzo mnie złości.,hateful,jewish people,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-103,103,Widok imigrantów w tym miejscu bardzo mnie złości.,hateful,immigrants,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-104,104,Widok kobiet w tym miejscu bardzo mnie złości.,hateful,women,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-105,105,Widok osób transpłciowych w tym miejscu bardzo mnie złości.,hateful,trans people,,,15,Widok [IDENT_P] w tym miejscu bardzo mnie złości.,,
derog_neg_emote_h,polish-106,106,"Geje, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,gay people,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-107,107,"Azjaci, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,asian people,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-108,108,"Niepełnosprawni, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,disabled people,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-109,109,"Żydzi, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,jewish people,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-110,110,"Imigranci, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,immigrants,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-111,111,"Kobiety, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,women,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-112,112,"Osoby transpłciowe, którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",hateful,trans people,,,16,"[IDENT_P], którzy myślą, że są mi równi, napełniają mnie taką wściekłością.",,
derog_neg_emote_h,polish-113,113,Kobiety takie jak ty doprowadzają mnie do szału.,hateful,women,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-114,114,Osoby transpłciowe takie jak ty doprowadzają mnie do szału.,hateful,trans people,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-115,115,Geje tacy jak ty doprowadzają mnie do szału.,hateful,gay people,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-116,116,Azjaci tacy jak ty doprowadzają mnie do szału.,hateful,asian people,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-117,117,Niepełnosprawni tacy jak ty doprowadzają mnie do szału.,hateful,disabled people,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-118,118,Żydzi tacy jak ty doprowadzają mnie do szału.,hateful,jewish people,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-119,119,Imigranci tacy jak ty doprowadzają mnie do szału.,hateful,immigrants,,,17,,[male_IDENT_P] tacy jak ty doprowadzają mnie do szału.,[female_IDENT_P] takie jak ty doprowadzają mnie do szału.
derog_neg_emote_h,polish-120,120,"Ty i wszystkie inne kobiety w tym kraju sprawiacie, że gotuję się ze złości.",hateful,women,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-121,121,"Ty i wszystkie inne osoby transpłciowe w tym kraju sprawiacie, że gotuję się ze złości.",hateful,trans people,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-122,122,"Ty i wszyscy inni geje w tym kraju sprawiacie, że gotuję się ze złości.",hateful,gay people,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-123,123,"Ty i wszyscy inni azjaci w tym kraju sprawiacie, że gotuję się ze złości.",hateful,asian people,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-124,124,"Ty i wszyscy inni niepełnosprawni w tym kraju sprawiacie, że gotuję się ze złości.",hateful,disabled people,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-125,125,"Ty i wszyscy inni Żydzi w tym kraju sprawiacie, że gotuję się ze złości.",hateful,jewish people,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-126,126,"Ty i wszyscy inni imigranci w tym kraju sprawiacie, że gotuję się ze złości.",hateful,immigrants,,,18,,"Ty i wszyscy inni [male_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości.","Ty i wszystkie inne [female_IDENT_P] w tym kraju sprawiacie, że gotuję się ze złości."
derog_neg_emote_h,polish-127,127,"Całkowitą pogardę, jaką czuję do gejów, trudno wyrazić słowami.",hateful,gay people,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-128,128,"Całkowitą pogardę, jaką czuję do azjatów, trudno wyrazić słowami.",hateful,asian people,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-129,129,"Całkowitą pogardę, jaką czuję do niepełnosprawnych, trudno wyrazić słowami.",hateful,disabled people,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-130,130,"Całkowitą pogardę, jaką czuję do Żydów, trudno wyrazić słowami.",hateful,jewish people,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-131,131,"Całkowitą pogardę, jaką czuję do imigrantów, trudno wyrazić słowami.",hateful,immigrants,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-132,132,"Całkowitą pogardę, jaką czuję do kobiet, trudno wyrazić słowami.",hateful,women,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-133,133,"Całkowitą pogardę, jaką czuję do osób transpłciowych, trudno wyrazić słowami.",hateful,trans people,,,19,"Całkowitą pogardę, jaką czuję do [IDENT_P], trudno wyrazić słowami.",,
derog_neg_emote_h,polish-134,134,Absolutnie brzydzę się wszystkimi gejami.,hateful,gay people,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-135,135,Absolutnie brzydzę się wszystkimi azjatami.,hateful,asian people,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-136,136,Absolutnie brzydzę się wszystkimi niepełnosprawnymi.,hateful,disabled people,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-137,137,Absolutnie brzydzę się wszystkimi Żydami.,hateful,jewish people,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-138,138,Absolutnie brzydzę się wszystkimi imigrantami.,hateful,immigrants,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-139,139,Absolutnie brzydzę się wszystkimi kobietami.,hateful,women,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_emote_h,polish-140,140,Absolutnie brzydzę się wszystkimi osobami transpłciowymi.,hateful,trans people,,,20,Absolutnie brzydzę się wszystkimi [IDENT_P].,,
derog_neg_attrib_h,polish-141,141,Kobiety są obrzydliwe.,hateful,women,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-142,142,Osoby transpłciowe są obrzydliwe.,hateful,trans people,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-143,143,Geje są obrzydliwi.,hateful,gay people,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-144,144,Azjaci są obrzydliwi.,hateful,asian people,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-145,145,Niepełnosprawni są obrzydliwi.,hateful,disabled people,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-146,146,Żydzi są obrzydliwi.,hateful,jewish people,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-147,147,Imigranci są obrzydliwi.,hateful,immigrants,,,21,,[male_IDENT_P] są obrzydliwi.,[female_IDENT_P] są obrzydliwe.
derog_neg_attrib_h,polish-148,148,Wszystkie kobiety są odpychające.,hateful,women,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
derog_neg_attrib_h,polish-149,149,Wszystkie osoby transpłciowe są odpychające.,hateful,trans people,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
derog_neg_attrib_h,polish-150,150,Wszyscy geje są odpychający.,hateful,gay people,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
derog_neg_attrib_h,polish-151,151,Wszyscy azjaci są odpychający.,hateful,asian people,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
derog_neg_attrib_h,polish-152,152,Wszyscy niepełnosprawni są odpychający.,hateful,disabled people,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
derog_neg_attrib_h,polish-153,153,Wszyscy Żydzi są odpychający.,hateful,jewish people,,,22,,Wszyscy [male_IDENT_P] są odpychający.,Wszystkie [female_IDENT_P] są odpychające.
