functionality,mhc_case_id,case_id,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female
derog_neg_emote_h,italian-44,44,Ho scarsa considerazione di questi gay.,hateful,gay people,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-45,45,Ho scarsa considerazione di questi disabili.,hateful,disabled people,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-46,46,Ho scarsa considerazione di questi musulmani.,hateful,Muslims,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-47,47,Ho scarsa considerazione di questi immigrati.,hateful,immigrants,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-48,48,Ho scarsa considerazione di queste donne.,hateful,women,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-49,49,Ho scarsa considerazione di queste persone di colore.,hateful,black people,,,7,,Ho scarsa considerazione di questi [male_IDENT_P].,Ho scarsa considerazione di queste [female_IDENT_P].
derog_neg_emote_h,italian-50,50,Ho tanto astio per voi trans.,hateful,trans people,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-51,51,Ho tanto astio per voi gay.,hateful,gay people,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-52,52,Ho tanto astio per voi disabili.,hateful,disabled people,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-53,53,Ho tanto astio per voi musulmani.,hateful,Muslims,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-54,54,Ho tanto astio per voi immigrati.,hateful,immigrants,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-55,55,Ho tanto astio per voi donne.,hateful,women,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-56,56,Ho tanto astio per voi persone di colore.,hateful,black people,,,8,,Ho tanto astio per voi [male_IDENT_P].,Ho tanto astio per voi [female_IDENT_P].
derog_neg_emote_h,italian-57,57,Sono così stufo di stare intorno ai trans come te.,hateful,trans people,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-58,58,Sono così stufo di stare intorno ai gay come te.,hateful,gay people,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-59,59,Sono così stufo di stare intorno ai disabili come te.,hateful,disabled people,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-60,60,Sono così stufo di stare intorno ai musulmani come te.,hateful,Muslims,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-61,61,Sono così stufo di stare intorno agli immigrati come te.,hateful,immigrants,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-62,62,Sono così stufo di stare intorno alle donne come te.,hateful,women,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-63,63,Sono così stufo di stare intorno alle persone di colore come te.,hateful,black people,,,9,,Sono così stufo di stare intorno ai [male_IDENT_P] come te.,Sono così stufo di stare intorno alle [female_IDENT_P] come te.
derog_neg_emote_h,italian-64,64,Non provo altro che sdegno per i trans.,hateful,trans people,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-65,65,Non provo altro che sdegno per i gay.,hateful,gay people,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-66,66,Non provo altro che sdegno per i disabili.,hateful,disabled people,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-67,67,Non provo altro che sdegno per i musulmani.,hateful,Muslims,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-68,68,Non provo altro che sdegno per gli immigrati.,hateful,immigrants,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-69,69,Non provo altro che sdegno per le donne.,hateful,women,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-70,70,Non provo altro che sdegno per le persone di colore.,hateful,black people,,,10,,Non provo altro che sdegno per i [male_IDENT_P].,Non provo altro che sdegno per le [female_IDENT_P].
derog_neg_emote_h,italian-71,71,Questi trans mi fanno così tanto schifo.,hateful,trans people,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-72,72,Questi gay mi fanno così tanto schifo.,hateful,gay people,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-73,73,Questi disabili mi fanno così tanto schifo.,hateful,disabled people,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-74,74,Questi musulmani mi fanno così tanto schifo.,hateful,Muslims,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-75,75,Questi immigrati mi fanno così tanto schifo.,hateful,immigrants,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-76,76,Queste donne mi fanno così tanto schifo.,hateful,women,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-77,77,Queste persone di colore mi fanno così tanto schifo.,hateful,black people,,,11,,Questi [male_IDENT_P] mi fanno così tanto schifo.,Queste [female_IDENT_P] mi fanno così tanto schifo.
derog_neg_emote_h,italian-78,78,I trans sono i peggiori in assoluto.,hateful,trans people,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-79,79,I gay sono i peggiori in assoluto.,hateful,gay people,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-80,80,I disabili sono i peggiori in assoluto.,hateful,disabled people,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-81,81,I musulmani sono i peggiori in assoluto.,hateful,Muslims,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-82,82,Gli immigrati sono i peggiori in assoluto.,hateful,immigrants,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-83,83,Le donne sono le peggiori in assoluto.,hateful,women,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-84,84,Le persone di colore sono le peggiori in assoluto.,hateful,black people,,,12,,I [male_IDENT_P] sono i peggiori in assoluto.,Le [female_IDENT_P] sono le peggiori in assoluto.
derog_neg_emote_h,italian-85,85,Voi trans mi fate vomitare.,hateful,trans people,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-86,86,Voi gay mi fate vomitare.,hateful,gay people,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-87,87,Voi disabili mi fate vomitare.,hateful,disabled people,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-88,88,Voi musulmani mi fate vomitare.,hateful,Muslims,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-89,89,Voi immigrati mi fate vomitare.,hateful,immigrants,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-90,90,Voi donne mi fate vomitare.,hateful,women,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-91,91,Voi persone di colore mi fate vomitare.,hateful,black people,,,13,,Voi [male_IDENT_P] mi fate vomitare.,Voi [female_IDENT_P] mi fate vomitare.
derog_neg_emote_h,italian-92,92,Non c'è niente di peggio di un trans.,hateful,trans people,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-93,93,Non c'è niente di peggio di un gay.,hateful,gay people,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-94,94,Non c'è niente di peggio di un disabile.,hateful,disabled people,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-95,95,Non c'è niente di peggio di un musulmano.,hateful,Muslims,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-96,96,Non c'è niente di peggio di un immigrato.,hateful,immigrants,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-97,97,Non c'è niente di peggio di una donna.,hateful,women,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-98,98,Non c'è niente di peggio di una persona di colore.,hateful,black people,,,14,,Non c'è niente di peggio di un [male_IDENT_S].,Non c'è niente di peggio di una [female_IDENT_S].
derog_neg_emote_h,italian-99,99,Vedere i trans in questo posto mi fa arrabbiare molto.,hateful,trans people,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-100,100,Vedere i gay in questo posto mi fa arrabbiare molto.,hateful,gay people,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-101,101,Vedere i disabili in questo posto mi fa arrabbiare molto.,hateful,disabled people,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-102,102,Vedere i musulmani in questo posto mi fa arrabbiare molto.,hateful,Muslims,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-103,103,Vedere gli immigrati in questo posto mi fa arrabbiare molto.,hateful,immigrants,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-104,104,Vedere le donne in questo posto mi fa arrabbiare molto.,hateful,women,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-105,105,Vedere le persone di colore in questo posto mi fa arrabbiare molto.,hateful,black people,,,15,,Vedere i [male_IDENT_P] in questo posto mi fa arrabbiare molto.,Vedere le [female_IDENT_P] in questo posto mi fa arrabbiare molto.
derog_neg_emote_h,italian-106,106,I trans che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,trans people,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-107,107,I gay che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,gay people,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-108,108,I disabili che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,disabled people,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-109,109,I musulmani che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,Muslims,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-110,110,Gli immigrati che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,immigrants,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-111,111,Le donne che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,women,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-112,112,Le persone di colore che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,hateful,black people,,,16,,I [male_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.,Le [female_IDENT_P] che pensano di essere al mio stesso livello mi riempiono di così tanta rabbia.
derog_neg_emote_h,italian-113,113,I trans come te mi fanno infuriare.,hateful,trans people,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-114,114,I gay come te mi fanno infuriare.,hateful,gay people,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-115,115,I disabili come te mi fanno infuriare.,hateful,disabled people,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-116,116,I musulmani come te mi fanno infuriare.,hateful,Muslims,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-117,117,Gli immigrati come te mi fanno infuriare.,hateful,immigrants,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-118,118,Le donne come te mi fanno infuriare.,hateful,women,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-119,119,Le persone di colore come te mi fanno infuriare.,hateful,black people,,,17,,I [male_IDENT_P] come te mi fanno infuriare.,Le [female_IDENT_P] come te mi fanno infuriare.
derog_neg_emote_h,italian-120,120,Tu e tutti gli altri trans di questo paese mi fate ribollire di rabbia.,hateful,trans people,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-121,121,Tu e tutti gli altri gay di questo paese mi fate ribollire di rabbia.,hateful,gay people,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-122,122,Tu e tutti gli altri disabili di questo paese mi fate ribollire di rabbia.,hateful,disabled people,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-123,123,Tu e tutti gli altri musulmani di questo paese mi fate ribollire di rabbia.,hateful,Muslims,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-124,124,Tu e tutti gli altri immigrati di questo paese mi fate ribollire di rabbia.,hateful,immigrants,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-125,125,Tu e tutte le altre donne di questo paese mi fate ribollire di rabbia.,hateful,women,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-126,126,Tu e tutte le altre persone di colore di questo paese mi fate ribollire di rabbia.,hateful,black people,,,18,,Tu e tutti gli altri [male_IDENT_P] di questo paese mi fate ribollire di rabbia.,Tu e tutte le altre [female_IDENT_P] di questo paese mi fate ribollire di rabbia.
derog_neg_emote_h,italian-127,127,Il disprezzo totale che provo per i trans è difficile da esprimere a parole.,hateful,trans people,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-128,128,Il disprezzo totale che provo per i gay è difficile da esprimere a parole.,hateful,gay people,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-129,129,Il disprezzo totale che provo per i disabili è difficile da esprimere a parole.,hateful,disabled people,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-130,130,Il disprezzo totale che provo per i musulmani è difficile da esprimere a parole.,hateful,Muslims,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-131,131,Il disprezzo totale che provo per gli immigrati è difficile da esprimere a parole.,hateful,immigrants,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-132,132,Il disprezzo totale che provo per le donne è difficile da esprimere a parole.,hateful,women,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
derog_neg_emote_h,italian-133,133,Il disprezzo totale che provo per le persone di colore è difficile da esprimere a parole.,hateful,black people,,,19,,Il disprezzo totale che provo per i [male_IDENT_P] è difficile da esprimere a parole.,Il disprezzo totale che provo per le [female_IDENT_P] è difficile da esprimere a parole.
